0,1,2,3
0.424931794971934,0.14463848922091163,0.4219796156800627,0.008450100127091584
0.26930332824620407,0.5881676259328795,0.11640529798191518,0.026123747839001326
0.42189883239956893,0.1295394173781358,0.4458160607865737,0.00274568943572149
8.87047801402154e-23,0.5874305527442594,0.0017597447979960034,0.4108097024577446
