State_0,State_1,State_2,State_3,Date
1.371019706588899e-38,0.010420163315224903,2.2526776701222596e-06,0.9895775840072913,2010-04-09
0.9426050717080896,0.0001108559003575236,2.1881351462269096e-08,0.05728405051030409,2010-04-12
0.942333816802483,0.0014195834936160943,7.409957261350394e-07,0.056245858708044626,2010-04-13
4.013112886983734e-221,0.10364663066799291,3.3523211738886025e-05,0.8963198461204163,2010-04-14
0.0006440135334672849,0.044249606402181924,0.0002311316133370957,0.9548752484505624,2010-04-15
1.3145247725387713e-276,0.9983666038872123,0.0016333764386704135,1.9674203541420575e-08,2010-04-16
1.45218313038357e-53,0.6865597676783749,0.0006057592557710985,0.31283447306608325,2010-04-19
0.05156514379060315,0.4082567612425127,0.0004080180170710112,0.5397700769494994,2010-04-20
0.7397585846556337,0.18461231964808464,0.0003730781784303804,0.07525601751800816,2010-04-21
1.0103829106740985e-146,0.9821930403752447,0.0004283032592014525,0.017378656365729855,2010-04-22
3.660393980318571e-122,0.38697174662949735,0.0004990805837663421,0.6125291727867603,2010-04-23
8.721993580845184e-22,0.250400826201867,0.0039730839035936865,0.7456260898949225,2010-04-26
0.0,0.8623793365581947,0.13762066344183538,6.5324371569516405e-21,2010-04-27
0.021918800763109807,0.9571611726235899,0.004491918426685101,0.016428108186251615,2010-04-28
5.344286834069412e-109,0.8652254971015937,0.008286755242807687,0.1264877476557388,2010-04-29
0.0,0.8032938776123899,0.1967061223875959,1.493574035392265e-23,2010-04-30
7.086729390467036e-136,0.9851706453882788,0.008048602721236234,0.006780751890891029,2010-05-03
0.0,0.9745588024177025,0.025441197572648348,9.887458207486019e-12,2010-05-04
0.0005359480096806843,0.9557105609552754,0.043748224902622763,5.2661327568816005e-06,2010-05-05
0.0,1.730848830416972e-105,1.0,0.0,2010-05-06
1.4031450595654364e-109,3.4368881344145774e-08,0.9999999656311053,1.6941384744511834e-54,2010-05-07
2.5942240747129265e-46,0.07992726175189467,0.9200727382484039,2.1352118952072045e-24,2010-05-10
5.418071148493794e-25,0.8626194864209776,0.13738051310843016,4.70955376453292e-10,2010-05-11
5.025161984996531e-296,0.9908140598019178,0.008398940969332429,0.0007869992288240402,2010-05-12
6.42866767288609e-202,0.991720265133715,0.00826560438411197,1.4130481969115822e-05,2010-05-13
2.7505445619770087e-138,0.8427664889601872,0.15723351100914087,3.1058661992472395e-11,2010-05-14
2.712696466787921e-12,0.2852404111757385,0.714759588821387,1.7611530652152995e-15,2010-05-17
0.0,0.016878119734116702,0.9831218802654728,9.155711937327798e-30,2010-05-18
1.4896371723036664e-10,0.21355131471909472,0.7864486851321404,1.8034644777528104e-13,2010-05-19
0.0,0.01618796735189726,0.9838120326481088,4.063243520477191e-30,2010-05-20
0.0,3.642139828575373e-08,0.9999999635783758,4.9948312275417076e-49,2010-05-21
6.001368387549829e-63,0.6891893037116448,0.31081069628844593,5.714923250109096e-14,2010-05-24
0.0,0.0007880085058073076,0.9992119914944734,6.734769533976714e-33,2010-05-25
1.1238542447459793e-204,0.27986561693318507,0.7201343830670285,4.873291821321194e-15,2010-05-26
0.0,0.27597614775508644,0.7240238522429482,2.1767984160276095e-12,2010-05-27
6.085578e-317,0.8350033527436521,0.1649966059355611,4.132098715633542e-08,2010-05-28
2.047528393990589e-49,0.4051213526711533,0.5948786473285906,2.033058453151988e-14,2010-06-01
0.0,0.015362897244767313,0.9846371027551198,3.3112801261878303e-21,2010-06-02
0.0009264296704408668,0.8173910260938794,0.18167911756571453,3.426670317467167e-06,2010-06-03
0.0,0.14078648960813067,0.8592135103922219,3.143386130217296e-26,2010-06-04
0.0,0.6865751220033718,0.31342487799667906,1.5496924025714038e-15,2010-06-07
1.9062504101354673e-90,0.7904700691504651,0.2095299176806583,1.3168444325800225e-08,2010-06-08
1.2508156875203021e-138,0.39539823260287305,0.604601767397009,5.6404063307241284e-14,2010-06-09
1.2884889955855615e-97,0.000707024956145213,0.9992929750441327,8.747594061524733e-28,2010-06-10
0.0,0.8712940061817057,0.12870599381716533,9.090333235515545e-13,2010-06-11
2.2961931110516137e-148,0.9933483259275321,0.0062358839458558244,0.00041579012692999947,2010-06-14
0.0,0.9477388785930927,0.05226112112201144,2.8449893442993247e-10,2010-06-15
2.530263258074491e-16,0.41236708115239606,0.0003161067105860396,0.5873168121367368,2010-06-16
0.8926758621655003,0.06263099830496069,1.1458266502095017e-05,0.04468168126340847,2010-06-17
0.9617239144767814,0.003959565629709599,1.1260559848692012e-05,0.034305259333480796,2010-06-18
0.0,0.9913069576109257,0.00869304132152026,1.0679068061820504e-09,2010-06-21
0.0,0.9381229152638204,0.06187708473619896,1.3423587656189548e-16,2010-06-22
0.00011587897875068723,0.9949078699798882,0.003836043537365773,0.0011402075043277235,2010-06-23
0.0,0.9930905465973751,0.0069094393171479015,1.4085089157043064e-08,2010-06-24
0.002452675455177777,0.9935281194134722,0.0039709200573232305,4.82850742169306e-05,2010-06-25
1.5305417295647465e-15,0.9679846309049589,0.020506612426426825,0.011508756668764861,2010-06-28
0.0,1.7609472197431106e-05,0.9999823905277277,7.30609609539511e-42,2010-06-29
2.5880426220906008e-34,0.8727388968584074,0.12726110313879088,2.926719569280516e-12,2010-06-30
2.3890878191106624e-09,0.8730824724633254,0.12691752514346877,3.741909203066712e-12,2010-07-01
8.771865761918135e-95,0.9594429872506829,0.04054877152319269,8.241225702256407e-06,2010-07-02
5.328302762201668e-35,0.392616403621406,0.6073835963789234,4.789438664779118e-14,2010-07-06
0.0,2.4419468280539968e-08,0.9999999755809771,1.357163489583487e-54,2010-07-07
0.0003915972530710614,0.9798567708517331,0.019751631817573504,7.800077221098541e-11,2010-07-08
1.8344196320200118e-200,0.721746478308114,0.0018016529110660721,0.2764518687809532,2010-07-09
2.7232410187803376e-07,0.5939862354901679,0.0011153796714418844,0.40489811251385655,2010-07-12
2.851696713663884e-20,0.864398977109529,0.0015386701486528199,0.1340623527417162,2010-07-13
0.07430808792853573,0.8322674480477962,0.0023588757621705613,0.09106558826178662,2010-07-14
7.061588046386642e-05,0.9527491224472829,0.0471795882145069,6.734578139936036e-07,2010-07-15
0.0,0.020178083260341713,0.9798219167396871,9.49832866464671e-43,2010-07-16
0.0006365438679752654,0.800510345737223,0.1988505525334823,2.557860898914693e-06,2010-07-19
0.0,0.0004657180211121021,0.999534281978752,9.929606100982892e-41,2010-07-20
0.0,0.4049950318565969,0.5950049681437926,9.847357012848866e-23,2010-07-21
6.510879185824062e-269,0.9393610987295538,0.06063370116588569,5.200104404041373e-06,2010-07-22
1.741336938464653e-282,0.9951587263088942,0.0037772794257133944,0.0010639942657260817,2010-07-23
8.371750368376804e-174,0.9161968062649561,0.0013186223559872449,0.0824845713790613,2010-07-26
1.6082242021040408e-35,0.6086206372211188,0.0010029395279249605,0.3903764232508002,2010-07-27
1.9636888250561225e-12,0.7153479948789639,0.0015790905723296565,0.28307291454677264,2010-07-28
3.2318982343487954e-153,0.9897827402293284,0.01021721652605415,4.324465089773754e-08,2010-07-29
5.925283778544428e-154,0.9972497586604782,0.0026658484197010185,8.439291962159268e-05,2010-07-30
2.1183031164720702e-70,0.9979640621351403,0.0005044133245505017,0.0015315245402955885,2010-08-02
0.6040847216504197,0.04028866591024568,2.4288021122395003e-05,0.35560232441803036,2010-08-03
8.854271622056938e-12,0.017145392200093344,1.0428660327711661e-05,0.9828441791307047,2010-08-04
4.794626865425366e-69,0.04522266760699305,4.20458938724796e-05,0.9547352864987605,2010-08-05
9.499687675494968e-16,0.7750668244580359,5.4294397812959825e-05,0.22487888114385488,2010-08-06
0.8345613416629762,0.11037360859621259,0.0003497953932995731,0.05471525434735573,2010-08-09
0.02777025564618054,0.9635363600216023,0.0015700528204104997,0.007123331512249273,2010-08-10
0.0,0.9458840495910441,0.05411595040925978,1.402402431580816e-14,2010-08-11
8.244810718239028e-187,0.9728647153365703,0.00031514523040234626,0.02682013943308445,2010-08-12
0.927914211828288,0.0358598324883479,0.0001641474791835923,0.03606180820383432,2010-08-13
4.3154619618313136e-36,0.8289521489867009,0.00046721832829403213,0.17058063268505289,2010-08-16
1.6255805804480271e-07,0.9960860232140926,0.002304540580565011,0.0016092736474869552,2010-08-17
0.089204120027047,0.9070608224735833,0.0021034720374362662,0.0016315854618027276,2010-08-18
0.0,0.994400827304683,0.005599160278673663,1.2416380070395512e-08,2010-08-19
0.41013769925591864,0.5714924650335059,0.0015401652963530324,0.016829670414038295,2010-08-20
7.342670572311572e-139,0.9800751915381136,0.001270561229198282,0.018654247232365223,2010-08-23
1.3147665247196932e-09,0.9943899791868857,0.005161496664486135,0.0004485228339676877,2010-08-24
2.3910905352187057e-82,0.9931319676809351,0.006866807070546184,1.2252487361705885e-06,2010-08-25
0.0,0.9859690199127134,0.014027429388066226,3.550699444941251e-06,2010-08-26
1.5147928794853133e-43,0.6144048345769624,0.38559516542343764,5.152725319573161e-15,2010-08-27
0.0,0.9687544393824659,0.03124555462465438,5.992885091312327e-09,2010-08-30
0.00019859653866304748,0.9852887564093319,0.013773181962566506,0.0007394650894411324,2010-08-31
0.0,0.5704501528890839,0.4295498471106887,1.6404674473423762e-13,2010-09-01
6.834592816294658e-134,0.7966364361962187,0.011183679784435727,0.19217988401960148,2010-09-02
1.1990773724141221e-05,0.7845297839252662,0.001823871207790123,0.21363435409350726,2010-09-03
2.8865194068726544e-133,0.67519415221159,0.0005498933298382187,0.32425595445853816,2010-09-07
3.009141755024845e-29,0.10578430662426214,3.0018022005256822e-05,0.8941856753541743,2010-09-08
1.5849815555856307e-100,0.021802428276558625,1.7258652547535946e-06,0.9781958458579596,2010-09-09
1.4729653705237503e-08,0.003790193879829634,1.851206543251355e-06,0.996207940184274,2010-09-10
0.23748009021820096,0.026603211773729596,1.465053721399075e-06,0.7359152329544758,2010-09-13
0.9563145960508802,0.0035270637323179493,7.058055303114811e-07,0.040157634411157626,2010-09-14
7.625747650675695e-75,0.023266376239233135,7.744613117863494e-07,0.9767328492995557,2010-09-15
0.0022318788885217606,0.004231871464597893,3.7655383579592283e-06,0.9935324841081288,2010-09-16
3.443958856612236e-32,0.05551791641820935,2.006908805737894e-05,0.9444620144939335,2010-09-17
2.08289279667e-312,0.9986180449984654,0.0009654419306123613,0.0004165130709700345,2010-09-20
0.10206728301368483,0.85941108406209,0.0017535073011737976,0.036768125622683966,2010-09-21
0.0011048827077025755,0.9317140539457085,0.00197667844613734,0.06520438490007521,2010-09-22
0.018006003821509527,0.975915360245614,0.0031364161623944277,0.0029422197702133543,2010-09-23
0.0,0.9920485880469918,0.005840362158348855,0.0021110497943226305,2010-09-24
1.1243746498701328e-64,0.6135126724923149,0.0029577401999400683,0.3835295873074632,2010-09-27
0.036472538667174585,0.9621828896211607,0.00029747378181743526,0.0010470979301484596,2010-09-28
0.9346034527408328,0.041046673291531825,0.0001581144714242195,0.02419175949642244,2010-09-29
8.786955660859246e-56,0.9982022315112138,0.0017596725583813439,3.80959300978238e-05,2010-09-30
0.0011035693223136027,0.9132714499314235,0.001792948969233431,0.08383203177727361,2010-10-01
3.1010110110471287e-18,0.9956458692982367,0.0023508581632324696,0.0020032725381310523,2010-10-04
0.0,0.9989725880790661,0.0006111086919697402,0.0004163032287717046,2010-10-05
0.9555633074103086,0.004000888140231829,1.0593227024589e-05,0.04042521122248251,2010-10-06
2.1397601216124235e-21,0.07869103716044516,2.1947021366918375e-05,0.9212870158181391,2010-10-07
4.353097267678874e-09,0.07858292252193004,6.756697224540774e-06,0.9214103164280897,2010-10-08
0.9625816218897442,0.002328505397053563,6.876563708394621e-06,0.03508299614952052,2010-10-11
1.9930129598529807e-27,0.8763215874536202,0.0003972550648072457,0.12328115748149802,2010-10-12
0.1808084165941173,0.675751888718862,0.0012901434559882902,0.14214955123085124,2010-10-13
0.12468189632364138,0.7093781688999339,0.001439601840000594,0.16450033293628524,2010-10-14
1.4373554562172741e-11,0.9493971979248674,0.0013277107389312725,0.049275091321384676,2010-10-15
5.6423098652630946e-12,0.9356795999094732,0.0016368631248078087,0.06268353695977624,2010-10-18
2.0023350034677832e-08,0.9949859327198464,0.004957286229395401,5.676102725411998e-05,2010-10-19
2.0930223839650743e-102,0.989678898841127,0.0019267433155913016,0.00839435784356568,2010-10-20
0.01978231800717432,0.9795332241056564,0.00024013013980594717,0.00044432774726120875,2010-10-21
0.9633276489012109,0.0010292824972078956,1.5141514624588292e-06,0.035641554449945254,2010-10-22
9.681739434240278e-08,0.013633243807715424,5.812862119914907e-07,0.9863660780885417,2010-10-25
6.977430667588797e-48,0.004171284966505561,1.0918790838046499e-06,0.9958276231542249,2010-10-26
3.0695239531375634e-07,0.023748227994514728,2.291078221087788e-06,0.9762491739746985,2010-10-27
1.4081150768555864e-33,0.025508832741108677,1.5332873257387388e-06,0.9744896339719714,2010-10-28
0.890435980555839,0.0032613944366441023,6.8982433177015624e-06,0.10629572676409936,2010-10-29
2.445024703898868e-07,0.983176181859241,0.0001589872903436636,0.0166645863478977,2010-11-01
0.7336300864640151,0.12696719669438378,0.0006856175658859728,0.13871709927603026,2010-11-02
0.3449746659731213,0.6412037201514992,0.0006096786375267569,0.013211935238107531,2010-11-03
3.5803249379970307e-47,0.9992924913461222,0.0007070367684469621,4.7188577627893833e-07,2010-11-04
9.96267144391458e-09,0.03712907644043893,1.721733729554879e-05,0.9628536962591958,2010-11-05
0.9646148287489783,0.0016670056066753448,4.189960828781318e-06,0.03371397568372369,2010-11-08
5.480096403073834e-214,0.9933931647966447,0.0006354229450727787,0.005971412258560718,2010-11-09
4.094213383089285e-06,0.9028368537783885,0.0011424769636847348,0.0960165750444156,2010-11-10
2.7544900025574267e-23,0.6417479522724716,0.0015613172964585175,0.35669073043093297,2010-11-11
6.86010608617423e-16,0.9645137128580371,0.0014224946461612535,0.03406379249567249,2010-11-12
3.023859679192406e-23,0.5863400968157073,0.0014012794928837976,0.41225862369181027,2010-11-15
6.8996923855400635e-155,0.9993563797538372,0.00021559717384706057,0.0004280230727190226,2010-11-16
0.957787910475381,0.005864528789590138,1.4579973625462471e-05,0.03633298076171991,2010-11-17
3.99935015342456e-40,0.11056586450954951,7.391682211286154e-05,0.8893602186687248,2010-11-18
0.0054073152171048924,0.1357190502561476,0.00016821424252692186,0.8587054202837735,2010-11-19
0.0001674983532359693,0.6250221369033758,0.00035940753073028346,0.3744509572125801,2010-11-22
0.00010655251819691107,0.8099332586434369,0.0056575263489517065,0.18430266248913807,2010-11-23
0.0,0.9821217550741893,0.007257558863223106,0.01062068606251514,2010-11-24
6.714099705148901e-06,0.885536680928099,0.0058261975548587665,0.10863040741765871,2010-11-26
2.289775920926896e-15,0.9912251328036605,0.0018565542939162584,0.006918312902569897,2010-11-29
1.2393170112519124e-09,0.9502363711366106,0.0022241828858208168,0.047539444738484114,2010-11-30
4.688144143101387e-151,0.9844714166105657,0.0064892374926350345,0.009039345896445556,2010-12-01
0.0,0.9985542299177695,0.001202290150270155,0.00024347993165593423,2010-12-02
6.238339865216625e-133,0.1508760128364889,4.573342353565877e-05,0.8490782537395997,2010-12-03
0.9689124662554564,0.001440078586505346,1.1450498347512788e-05,0.02963600465970665,2010-12-06
0.0,0.8295165862729578,9.194778057056139e-05,0.1703914659463852,2010-12-07
0.503592270038109,0.04526568644282889,9.364176514119402e-06,0.45113267934226164,2010-12-08
0.8886098604650122,0.000652316340724321,6.317074102167087e-08,0.11073776002312928,2010-12-09
0.002670584287058681,0.004099978395082785,1.3679979060731737e-07,0.9932293005179661,2010-12-10
7.747678548938232e-38,0.0016551520915212984,1.367832905122004e-07,0.9983447111253164,2010-12-13
0.9489760689718045,0.000214134480490648,9.177484031437038e-09,0.050809787370622674,2010-12-14
0.03193332052643402,0.007537428405461364,1.1681675801040313e-06,0.9605280829006287,2010-12-15
4.265765610459762e-32,0.008983519107326565,2.707488466556939e-07,0.9910162101440887,2010-12-16
0.7842123797699637,0.00037888179040574164,4.131614060149512e-08,0.21540869712372399,2010-12-17
0.9209328819327229,0.0004685545302263072,1.1226332025729723e-08,0.07859855231032233,2010-12-20
1.2855275261420953e-19,0.0017122151692183748,9.909129423991043e-08,0.9982876857398189,2010-12-21
9.59855232763144e-13,0.0013069163912094231,1.9134604726933695e-07,0.9986928922616647,2010-12-22
0.9414544021178696,6.115054986747521e-05,3.5116589825819205e-09,0.05848444382036527,2010-12-23
1.4330386683462141e-39,0.0024898984685912916,3.1244902928345327e-07,0.9975097890825962,2010-12-27
0.9511849977643985,7.876852109361104e-05,1.0788861570322853e-08,0.04873622292572791,2010-12-28
0.9536706281756424,0.00011009004455592762,6.494148767234621e-08,0.04621921683853584,2010-12-29
0.9329670798600712,0.0001716138413541487,6.722589306531898e-08,0.06686123907262231,2010-12-30
0.6835967585745318,0.008166448865623727,2.616927535691989e-05,0.3082106232849164,2010-12-31
0.0026035061975493634,0.9920917649251482,0.0002280214304161922,0.005076707447173257,2011-01-03
0.4093611381718024,0.21146562734313423,0.0003765895560319836,0.37879664492903087,2011-01-04
8.80756654546188e-275,0.27548045943374433,5.778558637431287e-05,0.7244617549800073,2011-01-05
0.1841416744655239,0.027911796874590146,9.652109151341198e-05,0.7878500075681877,2011-01-06
0.29177602799026375,0.18843555872934895,6.1059070478045366e-06,0.5197823073733834,2011-01-07
0.00010341206466937755,0.014292846523940176,3.0733968899022503e-06,0.985600668014206,2011-01-10
0.9211328716761455,0.000499032224785829,3.3867176648997944e-07,0.07836775742685877,2011-01-11
0.02369757014846317,0.0843834349246656,7.901797591701526e-06,0.8919110931289165,2011-01-12
0.316823101266749,0.013981100522560432,7.135180016460424e-05,0.669124446410707,2011-01-13
0.0,0.47452739257428855,0.0001056215902662611,0.5253669858358423,2011-01-14
6.677437904897553e-07,0.11751093799261207,0.0008633975775735765,0.881624996686272,2011-01-18
1.3058952238659413e-210,0.8777505843966741,4.789839075256827e-05,0.12220151721302508,2011-01-19
0.9461985307871098,0.015592877777748508,1.318171679361162e-06,0.03820727326366531,2011-01-20
4.584612089611135e-19,0.0030621269065418976,5.840736595953814e-07,0.9969372890201718,2011-01-21
1.3587497924687373e-143,0.007978167879801174,6.591665076065108e-07,0.9920211729535986,2011-01-24
0.012129858790071255,0.0097106272517226,3.709516379455519e-07,0.978159143006114,2011-01-25
0.920981350586537,0.0003110195717348628,1.044233498249417e-07,0.07870752541874013,2011-01-26
0.17202932344391128,0.03398740004719267,0.00014062757445554668,0.7938426489346896,2011-01-27
0.0,0.9698128363855187,0.030187163614404402,1.3143149750899768e-21,2011-01-28
1.9609908337682214e-33,0.5721159293481289,0.0021763556078902703,0.4257077150435972,2011-01-31
0.0,0.9347192121005472,0.00021680200248380091,0.06506398589715445,2011-02-01
0.9670969898666344,0.0009435986905950198,5.131242655461292e-06,0.03195428020042073,2011-02-02
7.129544460177507e-06,0.04280945731377458,1.6028906493021837e-06,0.9571818102510393,2011-02-03
0.3863595394317069,0.0028077201031619097,2.0168026422672763e-07,0.6108325387851683,2011-02-04
6.475750708092954e-20,0.002845595883407377,1.0033337553091088e-07,0.9971543037830491,2011-02-07
2.0128680970380613e-13,0.002468208154819501,1.0391321213522647e-07,0.9975316879313822,2011-02-08
0.9232875558729098,0.0006415872763446806,1.8173333274377155e-07,0.07607067511757098,2011-02-09
3.5906387599420675e-47,0.07478504747099753,5.193074872744668e-05,0.9251630217801466,2011-02-10
0.0,0.8017435656835534,1.3349863795458625e-05,0.19824308445265287,2011-02-11
2.3201915867718126e-12,0.020224256189168795,1.0071279828836998e-05,0.979765672528823,2011-02-14
0.8910062132682679,0.00035907287663634733,2.3450634962836193e-08,0.10863469040479908,2011-02-15
1.0503126762491212e-06,0.0028463061752272783,3.640221956284641e-07,0.9971522794898628,2011-02-16
5.188657979375362e-88,0.0052611110050379125,1.8317566149900044e-07,0.9947387058195659,2011-02-17
0.9675965744285316,0.0008463071572977531,1.9607920238743895e-06,0.031555157621891185,2011-02-18
1.9791374895144992e-99,0.9753558379100704,0.02464416208126676,8.418048899032964e-12,2011-02-22
1.7274758110747326e-19,0.9887237139413234,0.0019161741215929877,0.009360111936707311,2011-02-23
0.3073655563292958,0.6811442934830372,0.0009977732106105936,0.010492376976649464,2011-02-24
2.85571668971656e-166,0.4264925372768181,0.0017076849880121735,0.5717997777348149,2011-02-25
0.0747603855797576,0.4265500485440146,0.010011735905602056,0.48867782997054104,2011-02-28
0.0,0.4931228439517866,0.5068771560478251,7.027718635085461e-32,2011-03-01
0.0003583165811936236,0.9630557503638391,0.01105099472276774,0.025534938332553443,2011-03-02
1.120950333716853e-296,0.9878806039073156,0.0067887474492282504,0.005330648643457828,2011-03-03
3.686051824327528e-39,0.9969089362473104,0.0026466466820500643,0.00044441707102433464,2011-03-04
1.6174543544117517e-201,0.9961060883019535,0.003891907231358003,2.00446665186228e-06,2011-03-07
2.887337413250575e-49,0.9848606424888855,0.0004039129585017712,0.014735444552579307,2011-03-08
0.8552108720674568,0.11954836255665266,0.0003694591882094769,0.02487130618748258,2011-03-09
4.826918663423811e-217,0.9958035381015852,0.0039363557364731645,0.00026010616167419987,2011-03-10
9.654855049146806e-274,0.9930105188858994,0.0018886450653084902,0.005100836048480149,2011-03-11
0.1855844673352976,0.7900938180560452,0.003524593793778866,0.020797120815324924,2011-03-14
0.0,0.9532031574539349,0.04679684253365244,1.2245416149267422e-11,2011-03-15
0.0,0.7987387626932,0.20126123730676448,1.1287776392279094e-16,2011-03-16
0.0022146847087113203,0.9727059367470152,0.0062703077523766065,0.018809070791569054,2011-03-17
3.9570262295767943e-243,0.7608413835607141,0.0007015390023644798,0.23845707743708827,2011-03-18
4.917428452491547e-11,0.30040134020873943,0.0002802096468958259,0.6993184500953981,2011-03-21
1.9987058713151235e-15,0.055512151062880676,0.0003508171775207039,0.9441370317599466,2011-03-22
6.88167992999002e-21,0.3948908749687048,0.00011473142742351182,0.6049943936040586,2011-03-23
