State_0,State_1,State_2,State_3,State_4,Date,Forecast_State_0,Forecast_State_1,Forecast_State_2,Forecast_State_3,Forecast_State_4
9.530724507465972e-46,2.1405027999084628e-276,0.0014126399713479,0.0,0.9985873600286524,2010-01-21,0.05172448825243338,0.22211796211040272,0.04769906423483284,0.0018691275840619819,0.6765893578182692
2.8691333996448944e-22,7.891865905872497e-11,5.20426733959014e-07,0.0,0.9999994794943476,2010-01-22,0.05150379597100423,0.2218302663610119,0.04733711203709606,0.0018717707493482378,0.6774570548815396
0.001330967572141,0.3201833715099746,0.5399025660669137,0.0,0.1385830948509705,2010-01-25,0.18871351898445832,0.4088059552143914,0.25544331081812116,0.000261128230094657,0.1467760867529341
4.887811911550107e-75,0.0,2.581258411206035e-07,0.0,0.9999997418741606,2010-01-27,0.051503754964497654,0.22183021290271712,0.04733704478742032,0.0018717712404633527,0.6774572161049031
5.834121215457434e-09,0.0086351718263497,3.318727557700749e-07,0.0,0.9913644904667748,2010-01-28,0.05292203226587918,0.2238949424021266,0.04921162668544413,0.0018556080286460533,0.6721157906179053
4.866275988714731e-15,3.5804929867589403e-06,1.165422740169872e-11,0.0,0.9999964194953544,2010-01-29,0.05150430269542626,0.22183101642998385,0.047337755897580484,0.0018717650217286545,0.6774551599552808
6.180204044344307e-06,0.2351668119525511,2.1774030382766092e-05,0.0,0.7648052338130239,2010-02-01,0.09013270201553811,0.2780661138482477,0.09839461919364356,0.0014315488545272367,0.5319750160880453
2.6783381697857155e-24,5.43003376730312e-35,0.0001745581455724,0.0,0.9998254418544308,2010-02-02,0.051530995343269916,0.2218657236201179,0.047381721088682584,0.0018714449906149966,0.6773501149573176
0.0498404242630915,3.4258482327413374e-134,4.390167764243716e-33,0.0,0.950159575736908,2010-02-03,0.060626903714660146,0.23764115361987345,0.055295243467579636,0.001843351291640513,0.6445933479062456
5.0972284532693377e-23,4.39523962592366e-108,0.1392732249402723,0.0,0.8607267750597286,2010-02-04,0.07326995082953452,0.250204753385811,0.08303526807319264,0.0016110840393159893,0.5918789436721466
3.832969558542935e-42,1.3006329545130269e-110,0.0010365519086094,0.0,0.9989634480913898,2010-02-05,0.05166571154491208,0.22204134045003673,0.047602665946307486,0.0018698315350634033,0.6768204505236793
1.3801282247644845e-13,1.5511222999399632e-06,1.2011277793920655e-14,0.0,0.9999984488775504,2010-02-08,0.051503969384128746,0.22183053119500798,0.04733731534967199,0.0018717688202690387,0.6774564152509224
0.0851669417781803,0.2113041051772552,0.0002962583165969,0.0,0.7032326947279673,2010-02-09,0.10184482767601993,0.29943208908205177,0.10688278673400868,0.0014271395263128518,0.4904131569816063
7.960137761848444e-07,0.0034424430586333,0.483596443983103,0.0,0.5129603169444902,2010-02-10,0.1276478501028091,0.32117821528372237,0.17203907102859145,0.0009601456526401087,0.37817471793223945
0.8551475679036089,8.037825458320877e-54,3.773336976062636e-15,0.0,0.1448524320963853,2010-02-11,0.20803675137474245,0.4931106052872662,0.18388258242896346,0.0013841421810921203,0.11358591872793362
0.0003546466878368,0.5797550523703341,0.4079164252254602,0.0,0.011973875716369,2010-02-15,0.21054020389747685,0.44367114593837303,0.27780593285040334,2.2873949969877538e-05,0.06795984336377675
0.7792451571838239,2.458076307972239e-13,3.040144927635515e-08,0.0,0.2207548124144773,2010-02-16,0.19414297300294037,0.4690319138066342,0.1717628802545474,0.001427423844447938,0.16363480909142625
0.9836492952998824,8.597399825155212e-28,8.771800093767792e-10,0.0,0.0163507038229423,2010-02-17,0.23155873341541935,0.5338755062811292,0.20440108333806073,0.0013108668280423317,0.02885381013735295
0.0034046546574444,0.0369397498527447,0.957834050926645,0.0,0.001821544563172,2010-02-18,0.20788856349810148,0.42688539270977455,0.3014101504697621,7.840820694917354e-06,0.0638080525016729
9.35042651996836e-08,1.442935362267414e-05,0.9643428209292434,0.0,0.0356426562128712,2010-02-19,0.20221786720218637,0.41830238086753446,0.294518929792571,6.671503775365819e-05,0.08489410709995679
0.002569411948479,0.9860789401931432,0.0073625916751709,0.0,0.0039890561832108,2010-02-22,0.21508105445482442,0.4599216553957341,0.2636968826366842,1.0810803194943625e-05,0.06128959670956605
0.0177793815083393,0.9697886298864492,0.0119138754683793,0.0,0.0005181131368278,2010-02-23,0.21590093746734793,0.4617789029471437,0.2637557367195495,2.4110422467588474e-05,0.05854031244348668
0.0044938068208737,0.9213909490636644,0.0736456817157564,0.0,0.0004695623997119,2010-02-24,0.2151677897178992,0.45856898689850695,0.266950974436696,6.727797293165715e-06,0.05930552114961075
0.0187429920425707,0.92048571649393,0.0601760496171627,0.0,0.0005952418463296,2010-02-25,0.215522302658526,0.46012863079820066,0.2655771852374024,2.550897053504666e-05,0.05874637233532866
2.2590505427555305e-07,1.1600972328582146e-14,2.1560613767072587e-16,0.0,0.9999997740949282,2010-02-26,0.05150375597491429,0.221830231978274,0.047337014696388624,0.0018717715947984598,0.6774572257556187
0.470365496015712,3.672347825437587e-87,9.77513178996871e-24,0.0,0.5296345039842862,2010-03-02,0.13760316954544027,0.37104529679855236,0.12244254294236528,0.001603555897190343,0.3673054348164498
0.7834808021790296,1.5694307114288594e-81,7.566161254075113e-16,0.0,0.2165191978209704,2010-03-03,0.1949182945211334,0.47037559109173016,0.17243919866009091,0.0014250086157241257,0.16084190711132204
0.0061166873231867,0.945999839429064,0.0467868167932134,0.0,0.0010966564545421,2010-03-04,0.2153090651936045,0.45949588032584804,0.2656678955405732,1.0013823281190781e-05,0.05951714511669908
0.0168542968051458,0.9566890336321742,0.0259298305650497,0.0,0.000526838997634,2010-03-05,0.21577056386605936,0.4612087741453857,0.2643568515587922,2.2922717590254143e-05,0.05864088771217599
0.9871753838676144,0.005142771471411,0.0029325648624733,0.0,0.0047492797985001,2010-03-08,0.23350715402764488,0.5368212187464935,0.2068321973128191,0.0012937409671670995,0.021545688945874074
0.0122913830780039,0.6925106055646626,0.2947389186729407,0.0,0.000459092684393,2010-03-09,0.21355660418618427,0.45136025289539583,0.2751799375224828,1.6857082662510657e-05,0.05988634831327464
0.0368564875802726,0.9439667078778964,0.0188312008198632,0.0,0.0003456037219691,2010-03-10,0.2162329689715007,0.4630659167546119,0.2629693701419154,4.861720174122088e-05,0.05768312693023185
0.0328578914463236,0.9551177177335716,0.0115989935463322,0.0,0.0004253972737666,2010-03-11,0.21620222560909447,0.4629902534512394,0.26289785847379943,4.356221148213697e-05,0.057866100254378376
0.0408725418998895,0.8967135567201489,0.0620658518188609,0.0,0.0003480495610955,2010-03-12,0.21596401292885445,0.46184981293064076,0.2644345422925674,5.384884794949279e-05,0.05769778299998238
0.0067618552161171,0.9173669243727388,0.0752187111953403,0.0,0.0006525092158006,2010-03-15,0.21516787437154564,0.4586467992667036,0.26684276779510063,1.0022194916907957e-05,0.059332536371729826
0.9915941349216788,3.203628512690824e-49,4.813633112565164e-13,0.0,0.00840586507784,2010-03-16,0.23301302013973624,0.5363958659897882,0.20566967459860694,0.0013063364554466088,0.023615102816422033
0.0611001786115394,0.915436928840695,0.0004517683615132,0.0,0.0230111241862586,2010-03-17,0.21311249812701813,0.46019068434078647,0.2559361193331829,0.00012259609304204763,0.07063810210597642
0.0438049880138549,0.932515613934043,0.0233314789765698,0.0,0.0003479190755284,2010-03-18,0.21632744173819948,0.46344904851321644,0.26274652019526507,5.766530898390516e-05,0.057419324244331
0.1084113087741987,0.8537077968949912,0.0374587974096675,0.0,0.0004220969211407,2010-03-19,0.21741776256004683,0.4679791246718557,0.25957566317148534,0.00014189206988108504,0.05488555752672897
4.332351786872725e-09,2.9844123018473173e-24,0.9960815195822196,0.0,0.0039184760854323,2010-03-22,0.20717574530622607,0.4247651321158287,0.30265099545500734,7.334498375120663e-06,0.06540079262456627
0.0593266009208379,0.9252021272604404,0.01483480362409,0.0,0.0006364681946288,2010-03-23,0.21663955616700903,0.464893258965345,0.2614594333355456,7.840745666363212e-05,0.05692934407543359
0.968410908463176,0.0175989556656725,0.0031727867825729,0.0,0.01081734908858,2010-03-25,0.23215573605156167,0.5338957976523819,0.2066015995147917,0.001280676232479474,0.026066190548786537
0.6853956299859755,0.2424490799487539,0.0711255684070851,0.0,0.0010297216581923,2010-03-26,0.22790033358608558,0.5117212344707303,0.2276401902126023,0.0008939994194663951,0.03184424231112225
0.0005025088152625,0.9915128822701812,0.0004402313966464,0.0,0.0075443775179039,2010-03-29,0.21451334069921113,0.4591549342880565,0.26277214647286656,1.4775389437390723e-05,0.06354480315042227
8.02406672997116e-06,3.610199805625209e-05,0.9920215037833092,0.0,0.0079343701518979,2010-03-30,0.2065486255510887,0.42394914800452016,0.30161945645771154,1.4861773364444538e-05,0.06786790821330835
0.0014689248135962,0.9205162864583256,0.0769901004968986,0.0,0.0010246882311818,2010-03-31,0.21499311471814903,0.458081629839274,0.26713533704799336,3.8298515463767575e-06,0.059786088543039295
0.9961661078471206,4.781437727024653e-16,0.0001114931212464,0.0,0.0037223990316289,2010-04-01,0.23386733519674816,0.5378689584184599,0.2064282816635777,0.0013035206963649011,0.020531904024845456
0.9948142701099062,4.393556955702989e-74,3.723235903319429e-16,0.0,0.00518572989009,2010-04-05,0.23360245938813895,0.5374173969388778,0.20618384936797357,0.0013045002424853936,0.0214917940625207
0.0323670308317287,0.9098240797749476,0.0576798901405707,0.0,0.000128999252751,2010-04-06,0.21587494765870804,0.46139281492406187,0.2647983144946056,4.2368545756640575e-05,0.057891554376865655
0.0151165612963134,0.9590766121643256,0.0252535163711077,0.0,0.0005533101682466,2010-04-07,0.21573892006923273,0.4610906024903109,0.26442433336479715,2.071052775902483e-05,0.058725433547893245
2.840303866116609e-13,4.423686734795317e-43,0.9901240218834222,0.0,0.0098759781163007,2010-04-08,0.20624468039690708,0.42355139010330645,0.3011239785164099,1.8485576581511736e-05,0.06906146540680187
0.9938807119112886,6.909762427526823e-29,1.6031877877346792e-08,0.0,0.0061192720568379,2010-04-09,0.23343157594918898,0.5371212453740168,0.20603478766368727,0.001305032553998784,0.022107358459112398
0.000821609829009,0.9374793893639792,0.0614271782785543,0.0,0.0002718225284555,2010-04-12,0.21522844996809476,0.45876155763136994,0.26672534077072196,1.5781504014906461e-06,0.05928307347940965
0.0020116777924222,0.9040944986991676,0.0932909048488021,0.0,0.0006029186596013,2010-04-13,0.21494286620035966,0.45764829390799655,0.2678352812957939,3.746811632581986e-06,0.05956981178421024
4.286011853117642e-10,3.622705641516301e-06,0.5494498994455836,0.0,0.4505464774201766,2010-04-15,0.13737477260192216,0.33377226530383614,0.1881718813475028,0.0008433201571677242,0.33983776058957404
0.0067766417976589,0.9145709709343884,0.0754262978223382,0.0,0.0032260894456105,2010-04-16,0.21474380839075757,0.45802525595285726,0.26629137892373206,1.4858594994052238e-05,0.06092469813765485
7.335256974276036e-14,3.810236188379872e-29,0.7149496344111429,0.0,0.285050365588783,2010-04-19,0.1632392088271868,0.36748920534597485,0.23059172124350785,0.0005335492141155827,0.238146315369214
0.1653896629366683,0.8172462394671842,0.0121517985255278,0.0,0.0052122990706248,2010-04-20,0.21790389758847414,0.47218048162923726,0.2542717875302228,0.00022501802372889516,0.055418815228341904
0.0669410932811842,0.9039405525008278,0.0288315380192212,0.0,0.0002868161987687,2010-04-21,0.21672878490236208,0.4650766743487386,0.2616473385607065,8.76635786318051e-05,0.056459538609562786
3.97726444365536e-06,0.4436133898182822,1.0227712984679816e-05,0.0,0.5563724052042824,2010-04-22,0.12436634165799694,0.32790367836253576,0.1436418315837078,0.001041407312443056,0.40304674108330923
0.9528903051016664,2.6498492231898347e-10,0.0020919902831987,0.0,0.0450177043501434,2010-04-23,0.22625530773632618,0.5245439684881884,0.20002586002711595,0.0013244907547650066,0.0478503729935978
0.3473528805135062,0.5993290531637705,0.0521266180579451,0.0,0.0011914482647732,2010-04-26,0.22166801262897506,0.48594421118965925,0.246266581883423,0.0004543248957973307,0.045666869402140174
0.0212959054301541,0.872643899169684,0.1057136930699595,0.0,0.0003465023301973,2010-04-27,0.21524875930428325,0.45877681461248204,0.2672712395248953,2.836611397989778e-05,0.05867482044435421
2.133195494026437e-22,2.0772653862379312e-111,0.8806982813374704,0.0,0.1193017186625271,2010-04-28,0.18914314119741032,0.4012577233850301,0.27307614835543137,0.00022330558357130947,0.1362996814785543
0.9916199399359138,2.284349154272387e-11,0.0004596454107893,0.0,0.0079204146304466,2010-04-29,0.23308957911901068,0.5364976972538609,0.2057916105903995,0.0013054613893665411,0.023315651647355433
0.683579233605689,0.274779602826867,0.0407807641787084,0.0,0.0008603993887412,2010-04-30,0.22813548080297252,0.5126931570397707,0.22659068157891457,0.000891318368488719,0.03168936220985889
1.3373556496972432e-08,2.274169403718897e-29,0.9974450613435384,0.0,0.0025549252829087,2010-05-03,0.20738884730454668,0.4250429338403799,0.303000497734095,4.7822543067615165e-06,0.06456293886667516
1.0507128390550723e-16,6.76598706140124e-35,0.8549732374636226,0.0,0.1450267625363831,2010-05-04,0.1851227174468282,0.3960166754234384,0.26648234640484564,0.0002714569932831743,0.15210680373161029
5.78196326345242e-07,0.7976324052747733,0.0328790274836848,0.0,0.1694879890452107,2010-05-05,0.1876476716252197,0.41924678009129795,0.22891821211572566,0.00031724357793485556,0.1638700925898168
1.1973387560787388e-06,0.3629554868857386,0.3826884613815441,0.0,0.2543548543939555,2010-05-06,0.17092500244227557,0.3865813874724657,0.22421927674459236,0.0004760957826071765,0.21779823755805333
5.3341974247463155e-14,1.974506988373849e-11,0.3156776019420372,0.0,0.6843223980381681,2010-05-07,0.10083920787594515,0.28614419843232014,0.12825095481723514,0.0012808953144850057,0.4834847435600181
2.953746651103315e-07,0.0,2.4579785115169693e-95,0.0,0.9999997046253252,2010-05-10,0.051503768691184226,0.22183025401627596,0.04733702578893914,0.0018717715551849201,0.6774571799484058
2.291941639449618e-09,5.5486422894028177e-17,0.6910634790214302,0.0,0.3089365186866185,2010-05-11,0.1595061751298438,0.36262280092209886,0.22446926060325068,0.0005782586430530395,0.2528235047017438
0.0039377384647048,0.9774478634279714,0.0017398500607697,0.0,0.0168745480465622,2010-05-12,0.213035184785471,0.45714645963546474,0.2606004848444898,3.6710438570374406e-05,0.06918116029601197
0.0179263946255243,0.9772263690080936,0.0032350689414961,0.0,0.0016121674248827,2010-05-13,0.21579308063398303,0.4618357789014496,0.2631692912364374,2.634958626978048e-05,0.059175499641856685
3.7962772352529686e-21,9.72849700617553e-59,0.7940428075742373,0.0,0.2059571924257626,2010-05-14,0.17560024010289121,0.38360311815462217,0.25086475642424627,0.00038550484905788184,0.1895463804691822
6.700084871723426e-16,0.0003187948846262,4.318137552238707e-06,0.0,0.9996768869778117,2010-05-17,0.051556749242209425,0.22190726550816228,0.0474072908751284,0.0018711669297975366,0.6772575274446929
8.661877400357032e-05,0.7162950296475552,0.0014333330952497,0.0,0.2821850184831854,2010-05-18,0.1693898713810842,0.3934193680786098,0.20321475621664647,0.0005282986765004314,0.2334477056471528
3.6559042856207945e-66,0.0,5.542447097714011e-07,0.0,0.999999445755276,2010-05-19,0.051503801243264646,0.2218302732319865,0.04733712068813263,0.0018717706861963977,0.6774570341504054
0.0734189273778068,0.8708279496467553,0.0017237433865967,0.0,0.0540293795888529,2010-05-20,0.2082395069433753,0.45369150395735924,0.24854522643902638,0.00019668857000310346,0.08932707409024739
3.334306705102053e-09,0.1166002387971357,0.0009245783306491,0.0,0.882475179537917,2010-05-21,0.07079896089693262,0.24989822702830036,0.07288607155377005,0.00165179209219177,0.6047649484288135
1.3066231844223725e-08,0.0177160343828786,1.0670638803941585e-06,0.0,0.9822828854870158,2010-05-24,0.05441361468533724,0.22606637397827387,0.0511831309017675,0.0018386093466527945,0.6664982710879751
5.978941644787658e-61,3.5828991633402848e-298,2.1722368144273426e-06,0.0,0.9999978277631956,2010-05-25,0.05150405411023544,0.2218306028708552,0.047337535409272755,0.0018717676576845725,0.6774560399519618
0.0052702996371369,5.893330146328203e-216,1.2352195860047569e-42,0.0,0.9947297003628526,2010-05-26,0.052468432337388876,0.22350206968294453,0.04817851320126099,0.0018687664483892483,0.6739822183300056
0.0146108098157641,1.175827079843313e-62,1.1271222902913923e-22,0.0,0.9853891901842494,2010-05-27,0.05417819387790553,0.22646518137576352,0.04966995824542472,0.0018634402229794388,0.6678232262779401
0.7961970260748118,1.634856619511526e-43,1.5544141921537552e-11,0.0,0.203802973909646,2010-05-28,0.1972459736483433,0.4744095882742211,0.17446966046403356,0.0014177574620068672,0.15245702015139706
0.013466651585496,0.9797195961474042,0.003916365338148,0.0,0.0028973869289483,2010-05-31,0.21549270426682032,0.4611559500763453,0.26317305200122576,2.2950675607249218e-05,0.06015534297999773
1.1454837316422958e-39,1.9576107103612058e-233,0.0136931212013465,0.0,0.9863068787986536,2010-06-01,0.053643736229143826,0.2246199050199463,0.05084677747044836,0.001846141326543273,0.6690434399539181
0.8534588818644159,7.614030589367418e-20,3.3468787733603704e-07,0.0,0.1465407834476928,2010-06-02,0.2077276931092734,0.49257496768818326,0.1836130274383902,0.0013851044915944018,0.11469920727254462
0.8900251070995863,1.5248360334289554e-99,1.0105468556812529e-23,0.0,0.1099748929004147,2010-06-03,0.21442101454717027,0.5041748878833755,0.18945165006998438,0.001364254013107061,0.09058819348636367
0.0713030626793773,0.9230212614808418,0.0039732863101472,0.0,0.0017023895296312,2010-06-04,0.21677614583263038,0.46595827109437943,0.2601143348225885,9.599050033627624e-05,0.057055257750062795
6.1535650281189745e-28,6.218614294914056e-94,0.5992415095637009,0.0,0.4007584904362988,2010-06-07,0.1451558307947281,0.34391560777133284,0.20093360042321068,0.0007501284103976972,0.3092448326003302
4.2579443024131073e-11,1.118034794951542e-07,0.1244444780727477,0.0,0.8755554100811999,2010-06-08,0.07095246698761708,0.24718367066677008,0.07923441175757596,0.0016388398591044202,0.6009906107289388
0.0011893810464205,0.9529580022740404,0.0019596194767757,0.0,0.043892997202769,2010-06-09,0.2085441669344749,0.450463718322402,0.25490160252525784,8.370570183177831e-05,0.08600680651603888
0.9565733002977804,5.231926637707549e-90,1.489678074067844e-18,0.0,0.0434266997022287,2010-06-10,0.22660252702829992,0.5252861254528624,0.2000777262741016,0.0013263063345741437,0.04670731491017108
0.996741941940667,1.3661884891482912e-08,0.000101949123873,0.0,0.0031560952735666,2010-06-11,0.23397125113133066,0.5380496904391756,0.2065177845795303,0.0013032101779473803,0.020158063672007384
0.9749754798389808,4.640536509911187e-102,2.634004459354871e-18,0.0,0.0250245201610085,2010-06-14,0.229971008860608,0.5311238915201287,0.20301609248254554,0.0013158128867436741,0.03457319424996333
0.0276653287837325,0.969553137469029,0.0022962919952814,0.0,0.0004852417519493,2010-06-15,0.21616878371063275,0.46289931552923996,0.2628179890647446,3.691588210510488e-05,0.05807699581326965
0.0413859555059232,0.924606135591378,0.0336808436673376,0.0,0.0003270652353722,2010-06-16,0.21620301246713436,0.4628989677024215,0.26329596871382227,5.4477800065239964e-05,0.05754757331656747
0.9233331328334063,0.005099392537635,0.0003577004504205,0.0,0.071209774178524,2010-06-17,0.22141142291221852,0.5160334357503082,0.1959687901501433,0.0013350463941316866,0.06525130479318395
0.0018956765715546,0.955043959288156,0.0423836895513409,0.0,0.0006766745889621,2010-06-18,0.21533370894686743,0.45942226981594064,0.26582864190539574,3.733885296401036e-06,0.05941164544651315
0.9747619377547422,1.5130388953826465e-86,8.695881510616057e-21,0.0,0.0252380622452625,2010-06-21,0.2299319204129833,0.5310561490698146,0.20298199517124665,0.0013159346545329772,0.03471400069142703
0.0002786400636246,3.3428154191211257e-14,0.9964514617590446,0.0,0.0032698981772938,2010-06-22,0.2072845652158582,0.4249288939134469,0.30279030957291597,6.483165025007565e-06,0.06498974813275027
0.0302223714771473,0.9152470065487192,0.0540339549370195,0.0,0.0004966670371112,2010-06-23,0.21580324581616275,0.4612663100936606,0.26469857937778435,4.0265369138388484e-05,0.0581915993432509
0.0028863951246244,0.953249103680044,0.0422574272165142,0.0,0.0016070739788205,2010-06-24,0.21520053305049705,0.45928167499520844,0.2655648360797688,6.76484355329117e-06,0.05994619103097537
1.4230394754941913e-07,4.264610380975426e-28,0.9955545246967624,0.0,0.0044453329992844,2010-06-25,0.20709340946775354,0.4246578094802259,0.30251593900252677,8.320833824851677e-06,0.06572452121566323
0.989372558886936,4.89028792869866e-51,6.387190866067511e-11,0.0,0.0106274410491908,2010-06-28,0.23260636513927493,0.5356911102881718,0.20531494467999245,0.0013076032613695812,0.025079976631189795
1.5485879770978318e-15,4.2933846620360304e-54,0.9911505563798606,0.0,0.0088494436201311,2010-06-29,0.20640511175279375,0.42376052935896974,0.30138709819064546,1.6564138337897418e-05,0.06843069655924636
0.0231893834551498,4.310526657338436e-08,1.22434962913646e-08,0.0,0.9768105611961032,2010-06-30,0.05574849346557818,0.22918659497535743,0.05103975364333718,0.0018585483719237975,0.6621666095438191
3.420208714260211e-10,3.1195126379491327e-28,0.7701148543051348,0.0,0.2298851453528682,2010-07-01,0.1718606736909891,0.3787281974924918,0.24473158190729988,0.00043029251519600774,0.20424925439404695
0.0027930850895132,0.909652587298021,0.0854865946028205,0.0,0.0020677330096431,2010-07-02,0.2147790850469904,0.4576351503987037,0.26716623910703746,7.505645060530455e-06,0.06041201980220548
0.0577113239336743,0.8452287739985834,0.0966030910879457,0.0,0.0004568109797889,2010-07-05,0.21598794633645124,0.46191773618773213,0.26479925394294157,7.596882660417794e-05,0.05721909470626299
0.9964471819969476,2.538274429566515e-24,2.0934515406794835e-07,0.0,0.0035526086578969,2010-07-06,0.23390139333148974,0.5379354520120431,0.206444638071959,0.001303568717690377,0.02041494786681624
3.987549793390997e-07,3.717831917320945e-26,0.998354404846223,0.0,0.0016451963988162,2010-07-07,0.20753103407642803,0.42522831964423746,0.3032336407367198,3.079951095927407e-06,0.06400392559153709
0.9903359908656,1.1709205915771108e-17,1.347190979480391e-07,0.0,0.0096638744152888,2010-07-08,0.23278274046342923,0.5359967694814958,0.20546881510104598,0.0013070536329225742,0.024444621321093034
0.9975547675671114,8.265439369341137e-37,2.02806680872534e-08,0.0,0.0024452121522073,2010-07-09,0.23410410508733898,0.538286775430825,0.20662144322824125,0.0013029374946818707,0.019684738758899516
0.9750315233655216,0.0133179378533346,0.0105226953262426,0.0,0.001127843454914,2010-07-12,0.23381317619086056,0.5364698790540755,0.20861331964411875,0.0012711567060672013,0.019832468404890675
0.8792453099053891,0.0170237333274012,0.10229509465581,0.0,0.0014358621114151,2010-07-13,0.23123095016071885,0.5256665640576104,0.21764609031137777,0.0011470633527253767,0.02430933211758293
4.624605540015914e-05,0.9754267438278722,0.0223752053364796,0.0,0.002151804780229,2010-07-14,0.21521588531406807,0.45963280163991527,0.2648295785535841,4.087878580906858e-06,0.06031764661383249
0.0195553484791493,0.8993037108015501,0.0807805841026859,0.0,0.000360356616587,2010-07-15,0.21541217903745125,0.45951944308496795,0.26638993400204025,2.6126635992690655e-05,0.058652317239520003
0.2648364266995503,0.6152293767405361,0.1186370957564052,0.0,0.0012971008034992,2010-07-16,0.21956960768106026,0.4771195707111346,0.25359034810119385,0.0003471239245966549,0.049373349582005316
0.0109833258530333,0.9159171277400652,0.072685317662384,0.0,0.0004142287445195,2010-07-19,0.2153065574527425,0.4591231959671223,0.2665527469454407,1.5070614633400024e-05,0.05900242902006292
0.0006820402577517,0.91140358643383,0.0869211169375228,0.0,0.000993256370904,2010-07-20,0.21490444503425904,0.45767639133726035,0.2675769674864799,2.746854043057012e-06,0.05983944928796591
0.9845318749004318,1.7084842814024772e-05,0.0121354943282198,0.0,0.0033155459285342,2010-07-21,0.23361968253733534,0.5366319781960209,0.20765626820460237,0.0012876167035526206,0.020804454358488548
0.9930101431029736,0.000192938704165,0.0002218071275829,0.0,0.0065751110652531,2010-07-22,0.2333385713708428,0.536936391649837,0.20599451281693656,0.0013047526976602002,0.02242577146469802
0.0338060834243507,0.9352664091522948,0.0308121330163515,0.0,0.0001153744070153,2010-07-23,0.2161180704419757,0.46245885998186326,0.26366453036158816,4.421603225956322e-05,0.057714323182325306
0.0014485671389839,0.2245438062941358,0.7708756992771093,0.0,0.0031319272897883,2010-07-26,0.20912444023582225,0.43303228242609043,0.2939028828890901,7.74762563839242e-06,0.06393264682337607
0.0386824256626841,0.9265667647372854,0.0343845244565462,0.0,0.0003662851434632,2010-07-27,0.21614013033377127,0.46265348007137935,0.26347027140405416,5.103244992015138e-05,0.057685085740853854
0.0002677400126851,8.493828370728931e-06,0.996865061753523,0.0,0.0028587044054203,2010-07-28,0.2073486042718798,0.42501173107154994,0.30289642627358854,5.699317262802159e-06,0.06473753906571794
0.0553717975900447,0.8966423157487255,0.0476613933682214,0.0,0.0003244932930112,2010-07-29,0.2163551790694895,0.46349774355937556,0.2630421165401134,7.267616351601822e-05,0.05703228466750821
2.985052008832867e-05,4.594943782636058e-07,0.9968261785664329,0.0,0.0031435114190846,2010-07-30,0.20729766266222843,0.42492642198730185,0.3028467306866797,5.922787528285523e-06,0.06492326187624556
0.9844493298985484,5.77828548345039e-22,2.713940608959289e-09,0.0,0.0155506673875132,2010-08-02,0.23170517842141797,0.5341293034853427,0.20452882925471724,0.0013104106220493642,0.02832627821647479
0.0526291708151064,0.909923644510216,0.0373120436325233,0.0,0.0001351410421426,2010-08-03,0.21641706705867358,0.46369481848937744,0.2628346299442907,6.875209212172778e-05,0.05698473241552471
