,Date,Close,High,Low,Open,Volume
56,2010-03-25,87.41471862792969,88.55376772463777,87.30980643680996,88.14910396576782,223396300
57,2010-03-26,87.36225891113281,87.99173203175904,87.01754662355864,87.57957864581151,205808500
58,2010-03-29,87.91677856445312,88.07414681416626,87.4446738153137,87.8043710382911,134513500
59,2010-03-30,87.97676086425781,88.29899283639001,87.60956815280502,88.0217216035784,145772500
60,2010-03-31,87.67699432373047,88.06666733845262,87.38473813336752,87.63952323582329,161078700
61,2010-04-01,88.27647399902344,88.61369083155347,87.75190749396322,88.27647399902344,161215200
62,2010-04-05,88.9958724975586,89.05581821702165,88.36639384628509,88.61368923490267,105847600
63,2010-04-06,89.2056884765625,89.36305669536085,88.64365667344703,88.74107346109844,110384200
64,2010-04-07,88.69613647460938,89.44551241257174,88.28397742181619,89.02586371684392,184576300
65,2010-04-08,89.00337982177734,89.15325844342108,88.12661132497952,88.38889176625004,158704000
66,2010-04-09,89.58790588378906,89.62537125458762,89.02587386624279,89.19073178887002,133006500
67,2010-04-12,89.73028564453125,89.962596105244,89.59539772831548,89.70030991678492,110279000
68,2010-04-13,89.79772186279297,89.95509012692354,89.17573844935917,89.64035359866239,125043600
69,2010-04-14,90.81687927246094,90.81687927246094,89.9850714550513,90.12744900730198,161609000
70,2010-04-15,90.89179992675781,91.10162425551935,90.63700915805867,90.66698487892235,144615300
71,2010-04-16,89.44548797607422,90.89178336990524,88.98836832141943,90.56955157592373,366786700
72,2010-04-19,89.78272247314453,89.87264963708692,88.77856153690024,89.18322519871465,217947800
73,2010-04-20,90.5845718383789,90.65951401470271,89.82770616961946,90.3447717390846,157708000
74,2010-04-21,90.419677734375,90.84682166898838,89.91759165342557,90.63699166344374,192910100
75,2010-04-22,90.68949127197266,90.80189882815613,89.26568128460151,89.78274689538814,115360300
76,2010-04-23,91.28147888183594,91.31894996470713,90.39721506855041,90.62952549123965,177335500
77,2010-04-26,90.93682098388672,91.51384398810654,90.84689947891903,91.31150916735332,143457300
78,2010-04-27,88.78605651855469,90.92926626919031,88.61369755105329,90.41220080125456,355853300
79,2010-04-28,89.46047973632812,89.68529476020223,88.62867215219096,89.21319007080689,300674100
80,2010-04-29,90.56958770751953,90.75693171556631,89.97757995601744,90.0000603222174,193775000
81,2010-04-30,89.03336334228516,90.68199402101925,89.01088297639131,90.58457147909883,270000900
82,2010-05-03,90.1873779296875,90.4346733200669,89.32559460148529,89.46048247648463,182747900
83,2010-05-04,88.06665802001953,89.19821729111787,87.6170335991353,89.18323228791176,360353400
84,2010-05-05,87.54209899902344,88.27648995190971,86.90513057953264,87.34725964951731,328973200
85,2010-05-06,84.63449096679688,87.67695439224516,78.68444624945079,87.12241799094534,647356600
86,2010-05-07,83.3756103515625,85.2565407844981,81.98926531320413,84.40974760734218,637558800
87,2010-05-10,87.04749298095703,87.41468551076474,86.11077325991859,86.7852068852395,396159600
88,2010-05-11,86.80017852783203,87.94672229966099,86.11075433679898,86.23065146175672,317849800
89,2010-05-12,88.01423645019531,88.14163475519128,86.99508431394926,87.14496299121306,235607100
90,2010-05-13,86.9201431274414,88.18659072463238,86.84520665151061,87.77443153108305,234452500
91,2010-05-14,85.3464126586914,86.42551568136602,84.58205182915277,86.26814744343996,345601400
92,2010-05-17,85.39139556884766,85.81853967344087,83.75775560934834,85.57873957467424,325739800
93,2010-05-18,84.2298583984375,86.34309836066288,83.95258723715142,86.088307563238,360556800
94,2010-05-19,83.75022888183594,84.5070942137979,82.70110177029245,83.75771852230723,394742700
95,2010-05-20,80.587890625,82.34892297007266,80.53543453701178,81.96673963342437,530418300
96,2010-05-21,81.76441192626953,81.96674092103537,78.95425206000314,79.36641112730284,500909400
97,2010-05-24,80.71530151367188,81.97425362886943,80.64036504483707,81.32229434370578,269823000
98,2010-05-25,80.79774475097656,80.8352158493269,78.21988869467738,78.76693585724297,396505200
99,2010-05-26,80.31060791015625,82.03417464000444,80.07080786852627,81.29229415453732,349719300
100,2010-05-27,83.0008544921875,83.03083020639122,81.51708808415914,81.82433486678512,300870500
101,2010-05-28,81.95922088623047,82.97087691949342,81.5695423275935,82.91092549242885,297933500
102,2010-06-01,80.58037567138672,82.39386366349508,80.46047852111747,81.19486357438556,277909400
103,2010-06-02,82.67866516113281,82.68615480556701,80.56542482166567,80.99256896313395,240243700
104,2010-06-03,82.96342468261719,83.22570516574339,82.11663177501383,82.91846394759148,226618300
105,2010-06-04,80.04833984375,81.92927510478286,79.77856404068214,81.38972349864716,398475600
106,2010-06-07,79.05165100097656,80.64032974434275,78.99170528252175,80.33308292414611,264609100
107,2010-06-08,79.89847564697266,80.05584392970009,78.42220392963863,79.11162851604995,357774300
108,2010-06-09,79.4713134765625,81.1424184686874,79.13409090394455,80.36306687608585,268023300
109,2010-06-10,81.79435729980469,81.89177408079797,79.46379845812301,80.82766197844272,317890600
110,2010-06-11,82.19156646728516,82.24402256277956,81.02254164353239,81.0749977390268,214128200
111,2010-06-14,82.0641860961914,83.27068218901871,81.98175425998932,82.82105191253946,207196100
112,2010-06-15,83.93010711669922,84.00504356888216,82.49879629568022,82.6411795569272,238268700
113,2010-06-16,83.90013885498047,84.24485113951079,83.33061147662002,83.49547511645741,216374000
114,2010-06-17,84.0350112915039,84.17739453919333,83.21819432110189,84.13992345802738,263185800
115,2010-06-18,84.12614440917969,84.42731637093948,83.85508504800633,84.20143739961964,174006600
116,2010-06-21,83.88520050048828,85.23296049300362,83.41837478467892,85.17272954942077,213140700
117,2010-06-22,82.49977111816406,84.25412557926018,82.37930350736227,83.88518598154212,239355400
118,2010-06-23,82.24378204345703,82.84613164641007,81.67907605941498,82.55248499426712,254639900
119,2010-06-24,80.88090515136719,81.94255451277182,80.67008263138173,81.8371432527791,268523600
120,2010-06-25,81.21976470947266,81.63387889931445,80.39152484081878,81.12187868254894,238726500
121,2010-06-28,80.96376037597656,81.5585845696682,80.67011378908241,81.34023094835216,169218600
122,2010-06-29,78.4640121459961,80.94872073259785,77.96707387536749,79.8268340601063,373649500
123,2010-06-30,77.71862030029297,78.96850016699346,77.4626172105669,78.24567703724722,284101700
124,2010-07-01,77.37224578857422,77.92188969361115,76.1449478535046,77.66589242156347,382924800
125,2010-07-02,76.95060729980469,77.86919670922661,76.51390566202755,77.63578671795894,233385200
126,2010-07-06,77.455078125,78.5844901409957,76.7096620584125,78.0348404323037,256935300
127,2010-07-07,79.89461517333984,79.99249549070558,77.56802317983968,77.65084719625962,253769400
128,2010-07-08,80.68519592285156,80.77554520625199,79.74401925752053,80.56472255233568,210842100
129,2010-07-09,81.28752136230469,81.29505238184339,80.51199293987732,80.66257886374261,144999900
130,2010-07-12,81.34022521972656,81.49834215965025,80.67763912702472,81.01646032050625,131283600
131,2010-07-13,82.56755828857422,82.89131758216884,82.01790852830072,82.18355655864306,213025900
132,2010-07-14,82.56002044677734,82.88378545811713,81.96519608899094,82.3040173998059,184426800
133,2010-07-15,82.58263397216797,82.86874970887594,81.44569056072974,82.52992829055101,232337900
134,2010-07-16,80.3087158203125,82.22871254529312,80.15059310396848,82.13835752802308,282693400
135,2010-07-19,80.7830581665039,81.03905540488441,79.97741135088702,80.60235389561853,186709000
136,2010-07-20,81.67906951904297,81.73930045337491,79.67624303199482,79.7138923923774,258162400
137,2010-07-21,80.61744689941406,82.12332991294154,80.28615079820192,82.10074258685668,264527000
138,2010-07-22,82.41693115234375,82.7783454036883,81.56610978731327,81.57363506219623,274781300
139,2010-07-23,83.13221740722656,83.25268497841375,82.01786221520466,82.25127208371252,222020800
140,2010-07-26,83.99813079833984,84.08095480209042,83.04189786115539,83.27530782927812,184445700
141,2010-07-27,83.9905776977539,84.54775247473951,83.65928179249978,84.45739747935627,204855600
142,2010-07-28,83.44849395751953,84.07343667735344,83.1699035807957,83.81743362275837,163056200
143,2010-07-29,83.04186248779297,84.19386128353307,82.37927648451657,83.96797668870865,220149100
144,2010-07-30,83.02681732177734,83.47105558333703,82.05552830232853,82.19858321326721,220070600
145,2010-08-02,84.90167236328125,85.03720204265161,83.98308295249177,84.32190427867422,188263200
146,2010-08-03,84.4950942993164,84.90920866904789,84.21650388207011,84.69086069371888,146657300
147,2010-08-04,85.05978393554688,85.16519526338548,84.44990328955394,84.72848790834749,158171700
148,2010-08-05,84.96942901611328,85.01460940273542,84.38966671225573,84.51766536129763,140473800
149,2010-08-06,84.6230697631836,84.75859942298433,83.51624516555856,84.13365678365392,239728300
150,2010-08-09,85.0748062133789,85.21786684872997,84.5703370969615,85.02210057053655,120800400
151,2010-08-10,84.61556243896484,85.06733192781168,83.85509567134719,84.35203406679597,242916300
152,2010-08-11,82.29649353027344,83.34308156854749,82.16096385473142,83.31296322459518,273406900
153,2010-08-12,81.79203033447266,82.08567705006757,81.01650153459441,81.05415090612713,239542600
154,2010-08-13,81.55107879638672,82.04049184088473,81.45319848528186,81.53602249640399,158698500
155,2010-08-16,81.51343536376953,81.77696369773157,80.70025729512652,80.99390397361091,147895300
156,2010-08-17,82.51482391357422,83.11717917547774,81.98023634726545,82.21365202710795,172270300
157,2010-08-18,82.6654052734375,83.10963777161462,82.00281916371263,82.47716999567062,182922100
158,2010-08-19,81.22730255126953,82.4395384616724,80.88848127584669,82.23624684531589,265847600
159,2010-08-20,80.96376037597656,81.27246900267737,80.37646720218825,80.98634769120149,209714200
160,2010-08-23,80.65509033203125,81.74685313863158,80.61744096167094,81.34779508855681,163490300
161,2010-08-24,79.45789337158203,80.1054233401905,79.03624808764577,79.77412733453421,280677800
162,2010-08-25,79.76661682128906,80.06778879727962,78.5242623146227,79.02120067059691,272234800
163,2010-08-26,79.23200988769531,80.24847942145674,78.96847585586183,80.14306810651767,224439500
164,2010-08-27,80.45928955078125,80.54211353457768,78.53928737293283,79.72893573611354,272649000
165,2010-08-30,79.29227447509766,80.49698557625597,79.28474919546942,80.24851348080546,167238600
166,2010-08-31,79.29227447509766,79.79674969011522,78.67486262077375,78.9986277239246,273933100
167,2010-09-01,81.66403198242188,81.77697435297497,80.30874076924749,80.36144644290725,256828100
168,2010-09-02,82.42452239990234,82.43957870515466,81.68663706378456,81.85981616887477,156112200
169,2010-09-03,83.49365997314453,83.56895295395485,82.78589331565797,83.23013166806535,212197300
170,2010-09-07,82.552490234375,83.20755128545956,82.48472826934213,83.10213995463951,141973700
171,2010-09-08,83.13221740722656,83.46350753635426,82.68044821794392,82.7180975652121,149924400
172,2010-09-09,83.51619720458984,84.0884338556278,83.29031839762841,84.06584654937994,147017900
173,2010-09-10,83.9378890991211,84.0357693889669,83.47859449883168,83.66682980240978,127819000
174,2010-09-13,84.87154388427734,85.04471716560838,84.42730553208557,84.76613256229683,178503500
175,2010-09-14,84.8188247680664,85.3007066619587,84.38964852680341,84.70588244257924,209823600
176,2010-09-15,85.14261627197266,85.24049658754528,84.31438186743334,84.57037919023271,168608400
177,2010-09-16,85.12003326416016,85.17273893590783,84.59297080219612,84.87909222981548,199962900
178,2010-09-17,85.15180206298828,85.65140649239582,84.91714252657907,85.56813908749457,195836900
179,2010-09-20,86.45378875732422,86.64303179525949,85.17450397280518,85.44701440945113,214555200
180,2010-09-21,86.2796859741211,86.93067669312082,85.92390814875351,86.52191682486767,268389100
181,2010-09-22,85.85578155517578,86.62789639749228,85.61355069342221,86.14343467398515,191322400
182,2010-09-23,85.15939331054688,86.04504961491872,84.91716237836206,85.15182196962957,202354300
183,2010-09-24,86.91554260253906,86.976101760994,86.02988656728266,86.10558262773172,209671800
184,2010-09-27,86.49921417236328,87.04423510194727,86.4159525402922,86.94583079114341,128761800
185,2010-09-28,86.80199432373047,87.0820760959588,85.67410744679215,86.61275128782354,209207500
186,2010-09-29,86.65060424804688,86.98367384717231,86.30996331023971,86.58247375038974,179665800
187,2010-09-30,86.39324951171875,87.64982634534947,85.98448376253432,87.08966844101845,287106700
188,2010-10-01,86.75657653808594,87.14263394259545,86.24183525715294,87.04422386925121,174638700
189,2010-10-04,86.1056137084961,86.93828222447505,85.67413965542801,86.57493869307103,166153200
190,2010-10-05,87.83903503417969,88.0509862784932,86.80198127423061,86.90039133426065,229634100
191,2010-10-06,87.83148956298828,88.0585835489104,87.47571168015558,87.82391822339355,148626600
192,2010-10-07,87.72550964355469,88.2099713997387,87.19563140249083,88.18726315729877,164860000
193,2010-10-08,88.217529296875,88.45976013805723,87.51354501230806,87.8466145846482,177760100
194,2010-10-11,88.30081176757812,88.54304265012198,87.99802172058835,88.35379959265835,103098300
195,2010-10-12,88.57332611083984,88.83069390814504,87.54384337113899,88.01316247804611,182210000
196,2010-10-13,89.26216888427734,89.73906511155644,88.85340316456958,89.06536025182702,194347200
197,2010-10-14,88.91395568847656,89.33029271685804,88.35379786639577,89.17889480870129,217764300
198,2010-10-15,89.09565734863281,89.58769060884829,88.38410715447846,89.5347027669938,243705000
199,2010-10-18,89.53466796875,89.82988665509225,88.8004040346846,89.12590230106701,141204800
200,2010-10-19,88.36138153076172,89.20918683373755,87.82392610088749,88.70958810523257,280604700
201,2010-10-20,89.22429656982422,89.65577040227205,88.46732452867093,88.52031234054212,200051800
202,2010-10-21,89.421142578125,90.14783534883033,88.72472939477083,89.62552834893508,221585500
203,2010-10-22,89.587646484375,89.72390169278292,89.32270740559261,89.55736690748004,108212400
204,2010-10-25,89.85259246826172,90.65498687954451,89.7844677464418,90.1856620644636,151145700
205,2010-10-26,89.86775970458984,89.95859269183924,89.22433435219638,89.39843476125162,158982900
206,2010-10-27,89.61036682128906,89.70877690329344,88.76256165472553,89.23945206091753,190024000
207,2010-10-28,89.6255111694336,90.16296074760596,89.19403723905636,90.12510982686213,168576000
208,2010-10-29,89.693603515625,89.86770960285595,89.3756766870164,89.5346401013207,144305500
209,2010-11-01,89.72392272949219,90.64742982797848,89.20918135206901,90.1326884505553,174074800
210,2010-11-02,90.43547058105469,90.64742187517962,90.15538878510984,90.39761966057254,158345900
211,2010-11-03,90.79882049560547,90.85180832292349,89.66336210287056,90.5944405260188,226702800
212,2010-11-04,92.54743194580078,92.59284843421769,90.8139647432611,91.80559657529746,215039400
213,2010-11-05,92.89562225341797,93.04701437182521,92.48685660343143,92.60796914310941,180654100
214,2010-11-08,92.72152709960938,92.87292501118428,92.30519583706797,92.60798010973815,156107100
215,2010-11-09,92.05538177490234,93.069721663418,91.68446704591786,92.97131736498021,186621600
216,2010-11-10,92.42628479003906,92.47170703953286,91.33624898123941,92.03266187093553,221387400
217,2010-11-11,92.07807922363281,92.21433442293747,91.35138675242084,91.63146848855772,158017600
218,2010-11-12,90.98805236816406,91.8585715172219,90.57172114052028,91.4573771918469,239068800
219,2010-11-15,90.85936737060547,91.63148220734327,90.82152222777825,91.27570436837969,163940800
220,2010-11-16,89.44383239746094,90.45060097207154,89.0123527258917,90.29920885152175,299566200
221,2010-11-17,89.48927307128906,89.86018790957736,89.21676256043703,89.48170173064295,172308900
222,2010-11-18,90.80638885498047,91.13188714789106,90.34463532840405,90.352206667841,197723700
223,2010-11-19,91.05619049072266,91.09403563718311,90.26893867632386,90.76097178222808,156852900
224,2010-11-22,90.9804916381836,91.01833678348582,89.90558671233492,90.60200553372354,181361000
225,2010-11-23,89.6633529663086,90.09482688057172,89.31514645438043,89.90558383439948,222309000
226,2010-11-24,90.98805236816406,91.01076638442622,90.21594329719095,90.23108019945974,140046100
227,2010-11-26,89.92828369140625,90.69282131938874,89.92828369140625,90.20079409700506,76007800
228,2010-11-29,90.20083618164062,90.44306712460755,89.12593095793628,89.70123161319816,223642300
229,2010-11-30,89.693603515625,90.20834466561695,89.17886236563305,89.30755198455923,233930700
230,2010-12-01,91.6012191772461,91.77531957123186,90.98050212539192,90.98806769018066,221037200
231,2010-12-02,92.7745132446289,92.84264374741366,91.69204274124196,91.74503056552358,191213600
232,2010-12-03,93.02429962158203,93.13027525209857,92.43386231577882,92.45657055442685,151288900
233,2010-12-06,92.92591094970703,93.13786224636874,92.72909655627558,92.82750086537146,103050500
234,2010-12-07,92.97888946533203,93.87211682272394,92.92590164647146,93.81912900386337,206581000
235,2010-12-08,93.31952667236328,93.3952227330815,92.66096459135166,93.09243849020864,138019200
236,2010-12-09,93.6828842163086,93.87969283670581,93.22113069687558,93.84184769058623,123705100
237,2010-12-10,94.22792053222656,94.31875351794056,93.66019127055127,93.97054693047527,117571700
238,2010-12-13,94.2884521484375,94.77291387779414,94.25817256844779,94.65937267188194,133812700
239,2010-12-14,94.37171936035156,94.79562770411806,94.08407201388519,94.43227852020954,147249600
240,2010-12-15,93.94026947021484,94.56855792008382,93.78130596637584,94.19764307779285,160823100
241,2010-12-16,94.48526000976562,94.55339050385022,93.67530007046891,94.00079831384454,185035200
242,2010-12-17,94.58647918701172,94.70822867250517,94.22121911930769,94.41906856454787,141075300
243,2010-12-20,94.81478118896484,95.04306950402729,94.34299385273492,94.84522001801405,119085500
244,2010-12-21,95.41590881347656,95.47678645486728,95.02021575565975,95.11152641213441,94965500
245,2010-12-22,95.71267700195312,95.74311582167651,95.43112807933146,95.48439456244458,78878100
246,2010-12-23,95.57574462890625,95.71271647133943,95.33985093578774,95.60618346118181,70053700
247,2010-12-27,95.61376953125,95.70508019850278,95.14958762067467,95.21807062111425,58126000
248,2010-12-28,95.7507553100586,95.84206599063577,95.49963932724542,95.80402180893293,55309100
249,2010-12-29,95.81922149658203,96.03228745466934,95.8040049876952,95.86488263446641,58033100
250,2010-12-30,95.66703033447266,95.97901810505728,95.52244737910245,95.72790797942977,76616900
251,2010-12-31,95.68984985351562,95.78116631317721,95.370250953117,95.52243924694169,91218900
252,2011-01-03,96.67909240722656,97.09761312336184,95.65180109123236,96.42036533770737,138725200
253,2011-01-04,96.62582397460938,96.9225952092773,96.0246703489558,96.89215638961761,137409700
254,2011-01-05,97.12808990478516,97.18896756912535,96.23016467541476,96.32148117192507,133975300
255,2011-01-06,96.93782043457031,97.27264167532837,96.648660330214,97.16610869974384,122519000
256,2011-01-07,96.74760437011719,97.22700287035742,95.99426221099309,97.06720337027735,156034600
257,2011-01-10,96.62582397460938,96.76279576027237,96.03227569966229,96.32144158362372,122401700
258,2011-01-11,96.96827697753906,97.20417063721175,96.60301684763388,96.97588813593222,110287000
259,2011-01-12,97.84335327148438,97.94988624351811,96.99108368960302,97.56180433351449,107929200
260,2011-01-13,97.68354797363281,97.92705854460931,97.44004901387943,97.881403215357,129048400
261,2011-01-14,98.39125061035156,98.41407827734413,97.47810909697594,97.54659209795365,117677900
262,2011-01-18,98.55867767333984,98.64998835653269,98.18580636492536,98.29994471891641,114401300
263,2011-01-19,97.59223937988281,98.57386381324511,97.33351810116386,98.47494780151338,151958400
264,2011-01-20,97.4628677368164,97.7063666742301,96.73995885817891,97.37155128107801,175745700
265,2011-01-21,97.68354797363281,98.29231278985095,97.57701500163638,98.07164149472372,151462900
266,2011-01-24,98.23904418945312,98.35318250338211,97.59983479778431,97.62266246057011,113715500
267,2011-01-25,98.29231262207031,98.37601792929772,97.48570417672796,97.9803190577479,167552200
268,2011-01-26,98.67279052734375,98.96195643102698,98.3379692938628,98.53582453795059,141281500
269,2011-01-27,98.91630554199219,99.08371616624842,98.5206066472753,98.69562262309817,123302700
270,2011-01-28,97.1889419555664,99.19025255261867,97.02914248299777,99.03044727443795,295637300
271,2011-01-31,97.91947174072266,97.99557172039681,97.21179069690503,97.45530134288099,149249200
272,2011-02-01,99.48701477050781,99.66203073640533,98.45211806617029,98.51299570892228,167194300
273,2011-02-02,99.2967529296875,99.56307949090667,99.17499767307397,99.22825834082967,118323600
274,2011-02-03,99.5174331665039,99.66962144541485,98.59668653179878,99.12173435235833,145886700
275,2011-02-04,99.79901885986328,99.83706884642575,99.09894322977152,99.55551984606974,134634800
276,2011-02-07,100.4229736328125,100.75017786667523,100.01205248886637,100.01966945044956,112439100
277,2011-02-08,100.87956237792969,100.93282305938386,100.24035292191608,100.51429651414381,99072800
278,2011-02-09,100.6512451171875,100.92518863048923,100.14901340759768,100.60558980017389,146436700
279,2011-02-10,100.68932342529297,100.80346174995259,99.91314798393776,100.14143624448026,162708500
280,2011-02-11,101.29048156738281,101.4198422188672,100.27080705952382,100.29363472677257,137710300
281,2011-02-14,101.53400421142578,101.61770954791511,101.11548914020628,101.22962750304302,101690700
282,2011-02-15,101.21435546875,101.3741607094538,100.6893076463722,101.22197243001582,119575400
283,2011-02-16,101.85358428955078,101.97532796963948,101.35135242130507,101.55681302399171,130183500
284,2011-02-17,102.15795135498047,102.29491733648298,101.46548126301306,101.55680352857065,109810500
285,2011-02-18,102.37105560302734,102.49281092852436,102.01340659139669,102.24930027753032,130002400
286,2011-02-22,100.31645965576172,102.39385859726399,100.0425160450299,101.29808415433669,233116400
287,2011-02-23,99.7000961303711,100.49909934960272,99.08372586763453,100.25558874094264,227584000
288,2011-02-24,99.63160705566406,100.01970065839669,98.69563777542605,99.5935686807672,260431400
289,2011-02-25,100.6969223022461,100.75779994189153,99.98922990118756,100.050107540833,141686900
290,2011-02-28,101.32093048095703,101.45030276396064,100.73500478135841,101.06982610182978,141585500
291,2011-03-01,99.63160705566406,101.7318455328744,99.60117403350147,101.6405348551611,258565500
292,2011-03-02,99.84466552734375,100.3088474021671,99.19024536958007,99.49462197779528,200277400
293,2011-03-03,101.5644302368164,101.67856857873674,100.74259934131497,100.75020469370132,176480100
294,2011-03-04,100.80348205566406,101.68619064825425,100.14145641683423,101.48833536402421,277202300
295,2011-03-07,100.0120849609375,101.3285425078448,99.48703694621153,101.10025419944508,216790400
296,2011-03-08,100.88717651367188,101.20677546389516,99.7381413632579,100.17187864883792,174615000
297,2011-03-09,100.74259185791016,101.0545854509501,100.14144394974278,100.689331172712,153806000
298,2011-03-10,98.87825012207031,99.82182455827015,98.77932250102751,99.684858570263,301291800
299,2011-03-11,99.56309509277344,99.92074395810769,98.53581543357215,98.55864309636182,225621800
300,2011-03-14,98.96198272705078,99.2891870850275,98.20863475154019,98.91632738512159,234974100
301,2011-03-15,97.8281478881836,98.41408514138328,96.26058605216569,96.32906905791984,359585400
302,2011-03-16,96.01707458496094,97.835758066107,95.3322155468575,97.51614750563847,468670300
303,2011-03-17,97.28788757324219,97.69880309132024,96.7171725435138,97.40203174031056,254303700
304,2011-03-18,97.64173889160156,98.49771113573968,97.45067412708417,98.46713424288295,230435400
305,2011-03-21,99.15492248535156,99.3612639266115,98.74221627950838,98.85686207520334,153992600
306,2011-03-22,98.81104278564453,99.26960285869613,98.71933543570104,99.1396802257205,129538600
307,2011-03-23,99.09378051757812,99.35362566282055,98.06967671339092,98.53586330015203,148603100
308,2011-03-24,100.04148864746094,100.18669970912046,99.10145343469895,99.65935918484777,159129800
309,2011-03-25,100.34720611572266,100.78282766899447,100.03385713603016,100.30135244292211,155642800
