State_0,State_1,State_2,State_3,State_4,Date,Target_Position,Trade_Size
0.0557032612791709,4.13233619369356e-62,3.816320792100285e-22,0.0,0.944296738720618,2010-05-27,0.4334219567674181,0.03255446589298239
0.879876697272804,1.5632321718423962e-43,1.377466397166675e-11,0.0,0.1201233027136744,2010-05-28,0.9279260183582738,0.4945040615908557
0.0043642029767302,0.9604462550900776,0.0041214256443639,0.0,0.0310681162890376,2010-05-31,0.8331707663189112,-0.09475525203936264
4.58501976968685e-39,7.218010540542088e-233,0.0486371527533444,0.0,0.9513628472469462,2010-06-01,0.3805451388987785,-0.4526256274201327
0.914920071046638,7.672904127543111e-20,3.259098282927029e-07,0.0,0.0850796030438614,2010-06-02,0.9489519122641825,0.568406773365404
0.9412121202557204,1.3960520856174108e-99,8.583211970413092e-24,0.0,0.0587878797443851,2010-06-03,0.9647272721534744,0.015775359889291907
0.0324307471607227,0.9486326285886676,0.0044592984176619,0.0,0.0144773258332845,2010-06-04,0.844559411794404,-0.12016786035907046
1.6276332773926735e-28,2.668447382325056e-94,0.2882027145103156,0.0,0.7117972854900501,2010-06-07,0.28471891419602,-0.559840497598384
9.162782746107603e-11,2.0611247292990988e-07,0.2120391830191028,0.0,0.7879606107770453,2010-06-08,0.315184419598048,0.03046550540202797
0.0013257645311622,0.9822100070433012,0.0019468358119418,0.0,0.0145173926134399,2010-06-09,0.8420112275633441,0.5268268079652961
0.9890197703862806,4.98434924107257e-90,1.3672272546622154e-18,0.0,0.0109802296141217,2010-06-10,0.9934118622319293,0.15140063466858522
0.9981169496613768,1.2881705766716937e-08,9.291086511737606e-05,0.0,0.0017901265922355,2010-06-11,0.9988330112477208,0.005421149015791493
0.9896047316626924,4.042819197919972e-102,2.1235633125389457e-18,0.0,0.0103952683372771,2010-06-14,0.9937628389976032,-0.005070172250117633
0.0317771910798286,0.9658660874776156,0.0021329971506192,0.0,0.0002237242920656,2010-06-15,0.852852855152628,-0.14090998384497522
0.0439469364600716,0.9233597704362562,0.0325011544449285,0.0,0.000192138658315,2010-06-16,0.8288795967942154,-0.023973258358412575
0.9648592552686772,0.0046509584555653,0.0003056942130366,0.0,0.0301840920630991,2010-06-17,0.9808862067811474,0.15200660998693194
0.0020549262590543,0.9568073172502094,0.0409254810372718,0.0,0.0002122754536987,2010-06-18,0.8154260561032118,-0.1654601506779355
0.9933244614731662,1.971790175931902e-86,1.3011521665552811e-20,0.0,0.0066755385266047,2010-06-21,0.995994676883808,0.1805686207805962
0.0003438685946954,3.58517212690217e-14,0.9980329641214848,0.0,0.0016231672833934,2010-06-22,0.000993135508083234,-0.9950015413757248
0.0347411527012201,0.914580137802464,0.050445563068308,0.0,0.0002331464281963,2010-06-23,0.8122275284045931,0.8112343928965099
0.0022468977162669,0.9491168550450318,0.0483097310361168,0.0,0.0003265162022546,2010-06-24,0.8091268309854457,-0.0031006974191474246
1.580733455712695e-07,4.4270289761429745e-28,0.9977590331918842,0.0,0.0022408087345885,2010-06-25,0.0008964815671809712,-0.8082303494182648
0.974611044665976,6.716085386040582e-51,9.978101932853748e-11,0.0,0.0253889552346564,2010-06-28,0.9847666267598386,0.9838701451926577
5.199133518056886e-16,3.760308026391082e-54,0.9194049570820032,0.0,0.0805950429176482,2010-06-29,0.032238017167059804,-0.9525286095927789
0.0821258226814674,1.952921508310541e-07,6.368972827684813e-08,0.0,0.9178739183363892,2010-06-30,0.4492755560143513,0.4170375388472915
4.702690375192308e-10,3.759704265331168e-28,0.8723209264940718,0.0,0.1276790730358013,2010-07-01,0.051071629684589566,-0.39820392632976176
0.0031701143800594,0.9145762062284456,0.0813396944365349,0.0,0.0009139849552521,2010-07-02,0.780925483656339,0.7298538539717494
0.0626329655372771,0.8443062398159394,0.0929472706246393,0.0,0.000113524021993,2010-07-05,0.7803386789896227,-0.0005868046667162341
0.9991327334689656,3.252930956699142e-24,3.080728083479329e-07,0.0,0.0008669584584603,2010-07-06,0.9994795168523497,0.21914083786272698
4.49899271233975e-07,3.863992682327849e-26,0.9995523325063526,0.0,0.0004472175945169,2010-07-07,0.00017933693707799397,-0.9993001799152718
0.9977110083756464,1.0862113988280389e-17,1.203826175795712e-07,0.0,0.0022888712419104,2010-07-08,0.9986265568724105,0.9984472199353326
0.9994327076771464,7.644359531615633e-37,1.810524669982686e-08,0.0,0.0005672742176823,2010-07-09,0.9996596173642194,0.001033060491808846
0.9771884888907916,0.0126804202802226,0.0098543034826018,0.0,0.0002767873464758,2010-07-12,0.988077561067571,-0.011582056296648324
0.9000277413766641,0.0150747789695295,0.0842591579711548,0.0,0.0006383216829046,2010-07-13,0.913096632173926,-0.07498092889364505
5.274569089326046e-05,0.9778481158340604,0.0211194750476165,0.0,0.0009796634272208,2010-07-14,0.8316155095207329,-0.08148112265319307
0.0216080268678693,0.9006510265525143,0.0776023473721516,0.0,0.00013859920711,2010-07-15,0.7872168391203505,-0.04439867040038248
0.2932744548584804,0.5977517607634543,0.108395969907768,0.0,0.0005778144701393,2010-07-16,0.8015945772954723,0.01437773817512189
0.0125249728527706,0.9186081539678426,0.0686763356920319,0.0,0.0001905374877347,2010-07-19,0.7934181187205307,-0.008176458574941647
0.0007414947823881,0.9148010374799536,0.0842089306478264,0.0,0.0002485370895648,2010-07-20,0.7784217914761744,-0.014996327244356289
0.9881061643786662,1.5864835409325243e-05,0.0108633501371264,0.0,0.0010146206488839,2010-07-21,0.9885254977483177,0.21010370627214325
0.9970052884446952,0.000168788291201,0.0001815621061577,0.0,0.0026443611581659,2010-07-22,0.9982065029554823,0.009681005207164639
0.0295884765564491,0.936600705589799,0.0337798233399573,0.0,3.099451389179372e-05,2010-07-23,0.825711474113335,-0.1724950288421473
0.0017667096769064,0.2373209250729944,0.7593745872309757,0.0,0.0015377780191504,2010-07-26,0.2041046071966118,-0.6216068669167232
0.0303715880224046,0.9299328771648644,0.0396237774824174,0.0,7.175733062033247e-05,2010-07-27,0.8208432365447874,0.6167386293481756
0.0003293556749668,9.096520243236088e-06,0.998259280915024,0.0,0.0014022668901619,2010-07-28,0.0008979944732383108,-0.8199452420715491
0.0435521926478591,0.9013681058997826,0.0550175866515204,0.0,6.211480052614477e-05,2010-07-29,0.8097399285828848,0.8088419341096464
3.361717497393571e-05,4.778414766146852e-07,0.9989863700495516,0.0,0.0009795349337392,2010-07-30,0.0004258373137247382,-0.8093140912691601
0.9938002519064848,5.097131210714022e-22,2.243968476716194e-09,0.0,0.0061997458499538,2010-08-02,0.9962801502464663,0.9958543129327416
0.0591832673735652,0.905741556492581,0.035022736694703,0.0,5.243943957204784e-05,2010-08-03,0.8290845661680879,-0.16719558407837842
0.3899630322396617,0.5915292803654802,0.0177465995351645,0.0,0.0007610878595985,2010-08-04,0.8930673556941594,0.0639827895260715
0.0177551448943618,0.5262815062798256,0.4554258781090747,0.0,0.0005374707167334,2010-08-05,0.4653094135189069,-0.4277579421752525
0.018282112513221,0.8997231519122267,0.0819043573319501,0.0,9.037824272934457e-05,2010-08-06,0.7830829429357055,0.31777352941679854
0.9991476319782,1.7739984844628517e-15,3.1121863092432216e-05,0.0,0.000821246158981,2010-08-09,0.999476130441794,0.2163931875060885
0.0086715415062909,0.1933542752239701,0.7978033554855888,0.0,0.0001708277838288,2010-08-10,0.17309100656019702,-0.8263851238815969
5.9041247390228216e-05,6.115560744908678e-07,0.9985288708115224,0.0,0.001411476384657,2010-08-11,0.0006241516239163455,-0.17246685493628067
0.0064482204663432,0.9211480554927608,0.0720100151287966,0.0,0.0003937089123575,2010-08-12,0.7895815512001328,0.7889573995762165
0.8169341531923798,0.1734016153092472,0.0077972279661349,0.0,0.0018670035319138,2010-08-13,0.9650723276180054,0.17549077641787258
0.0003268399184019,0.0501918287412069,0.947753986228621,0.0,0.0017273451118522,2010-08-16,0.043680832393168646,-0.9213914952248368
0.0322452553527187,0.8790139448969834,0.0886439491706664,0.0,9.68505797666516e-05,2010-08-17,0.7794458487470612,0.7357650163538926
0.998332362295805,1.1304450982513652e-43,1.9391568287158774e-10,0.0,0.0016676375106886,2010-08-18,0.9989994173000805,0.21955356855301922
0.9982037912270976,2.886965454955768e-50,6.118749555089401e-10,0.0,0.0017962081606163,2010-08-19,0.9989222744913441,-7.714280873638568e-05
0.0253878590504745,0.9208093096051614,0.0537552490520544,0.0,4.758229238857918e-05,2010-08-20,0.8080948051318171,-0.190827469359527
0.0514263761638188,0.9002976458763191,0.0482205478414931,0.0,5.5430117980156667e-05,2010-08-23,0.8167015472058821,0.008606742074064977
0.0001710518267473,0.0001722127639784,0.9991481429449318,0.0,0.000508592464656,2010-08-24,0.00052086966199134,-0.8161806775438907
3.195796435497504e-05,1.2192742437136007e-14,0.9985775496249384,0.0,0.0013904924110024,2010-08-25,0.0005881549287662989,6.728526677495894e-05
0.081779339925541,0.853859545289568,0.0642100089330777,0.0,0.0001511058517811,2010-08-26,0.8076203957623862,0.8070322408336199
4.3937650617630537e-14,2.3278397628691227e-55,0.9899463285102644,0.0,0.010053671489818,2010-08-27,0.004021468595971138,-0.803598927166415
0.0009573210520792,0.9862272401255412,0.009660793109449,0.0,0.0031546457129469,2010-08-30,0.840512333443968,0.8364908648479968
0.0010383768178777,0.940475496196034,0.058018187310026,0.0,0.0004679396763624,2010-08-31,0.8006297244550515,-0.03988260898891649
0.9950170416892588,6.104975881322476e-60,1.6559455924682149e-12,0.0,0.0049829583092009,2010-09-01,0.9970102250129391,0.19638050055788758
0.0503856735192685,0.9331674796127076,0.0163969171646267,0.0,4.992970378720787e-05,2010-09-02,0.8435980030715848,-0.1534122219413543
0.0266867562435877,0.8933182517822541,0.079841619966996,0.0,0.0001533720072549,2010-09-03,0.7860686190614057,-0.05752938401017915
0.9819655823527506,1.1997304831454873e-108,1.7456031749937065e-23,0.0,0.0180344176471393,2010-09-06,0.9891793494116062,0.20311073035020055
0.5977574797647465,0.3825785632921649,0.0184964190692608,0.0,0.0011675378733987,2010-09-07,0.9234162737124461,-0.06576307569916018
0.0132951294493859,0.9528223470278552,0.0336918644472041,0.0,0.0001906590758906,2010-09-08,0.8232703880534191,-0.10014588565902693
0.97124741159074,1.2986153848293832e-06,0.0142449064336389,0.0,0.0145063833602103,2010-09-09,0.9770510687579012,0.15378068070448203
0.8906024817547981,1.5756025846907174e-178,1.0505812902020587e-34,0.0,0.1093975182451278,2010-09-13,0.9343614890528492,-0.04268957970505194
0.4370212915042522,0.5411596102765601,0.0029482081682085,0.0,0.0188708900510069,2010-09-14,0.904555316259731,-0.029806172793118257
0.996994724341628,3.233045316021091e-37,1.9633773391258273e-09,0.0,0.0030052736949247,2010-09-15,0.9981968338195978,0.09364151755986683
5.37421015317644e-05,0.6732415889627169,0.3252276537909305,0.0,0.0014770151446854,2010-09-16,0.5728998987777153,-0.4252969350418825
0.9984513321368608,1.4758440269714972e-22,8.519593684710935e-07,0.0,0.0015478159036812,2010-09-17,0.9990704584983332,0.4261705597206179
0.9944087230781782,1.8697632740571834e-99,3.94421843883924e-20,0.0,0.0055912769220576,2010-09-20,0.9966452338470012,-0.002425224651331992
0.0721174022529099,0.9240611683057808,0.0034558838238637,0.0,0.0003655456176324,2010-09-21,0.8577156135598765,-0.13892962028712474
3.91037245716038e-05,0.9629997059204608,0.0345807254938036,0.0,0.0023804648615264,2010-09-22,0.8195410397015738,-0.038174573858302696
0.0004128057238003,0.5178588112975077,0.4804638941208056,0.0,0.0012644888578192,2010-09-23,0.4410985908698095,-0.37844244883176426
0.9982138100062404,3.389207524026262e-19,6.084207193742872e-07,0.0,0.0017855815728488,2010-09-24,0.9989280426353799,0.5578294517655704
0.0356919520269146,0.9537295605272404,0.0105289771147402,0.0,4.951033153353402e-05,2010-09-27,0.8463818826076823,-0.1525461600276976
0.0071946421123768,0.918064040725118,0.0744251669269233,0.0,0.0003161502358051,2010-09-28,0.7876755368230491,-0.058706345784633185
1.98485142772974e-05,0.1788837148820128,0.7973180398077051,0.0,0.0237783967958908,2010-09-29,0.16158236488234448,-0.6260931719407047
0.4006995357204955,0.5458676690643249,0.0032836047701982,0.0,0.0501491904445375,2010-09-30,0.8847467306029867,0.7231643657206422
0.9146669235515728,1.1389427259061354e-137,5.6877192663725965e-27,0.0,0.0853330764488468,2010-10-01,0.9488001541311115,0.06405342352812482
0.0054942852009551,0.9891570605854316,0.0041125116005856,0.0,0.0012361426131376,2010-10-04,0.846772243743827,-0.10202791038728454
0.0016007091832654,0.9441127991074896,0.0539470131308742,0.0,0.000339478578419,2010-10-05,0.804232379855999,-0.04253986388782793
0.5634788607727648,0.4284073833833539,0.0057216457037816,0.0,0.0023921101399902,2010-10-06,0.9285819807046116,0.12434960084861257
5.174834240257939e-09,1.0716234162451638e-22,0.9981022288616724,0.0,0.0018977659638633,2010-10-07,0.0007591115603795603,-0.9278228691442321
0.0002860198187001,0.9458392385770148,0.0525673690223539,0.0,0.0013073725821101,2010-10-08,0.8047723216420067,0.8040132100816272
0.0280359229046832,0.964306647171322,0.0023580637319614,0.0,0.0052993661921036,2010-10-11,0.8498163194771482,0.04504399783514146
3.018630567753523e-06,0.0008553538395179,0.89454361186831,0.0,0.1045980156614809,2010-10-12,0.042569275658750336,-0.8072470438183978
0.0028176640052268,1.8395557733939484e-237,2.1450277082241664e-44,0.0,0.9971823359948604,2010-10-13,0.401690598403171,0.35912132274442066
2.0461195210841798e-12,2.7398441441572784e-07,0.0028813156624111,0.0,0.997118410350853,2010-10-14,0.3988475970291396,-0.0028430013740314286
2.9035581962933754e-27,8.646709788397971e-85,0.0083232929149046,0.0,0.9916767070851192,2010-10-15,0.3966706828340477,-0.0021769141950918613
5.204209460514932e-08,0.0529190674884396,5.27730802188351e-06,0.0,0.9470756031618984,2010-10-18,0.42381150067202766,0.027140817837979947
5.239145873854544e-10,3.605763721291738e-42,0.3239296041937357,0.0,0.6760703952827755,2010-10-19,0.2704281586370248,-0.15338334203500287
3.274115035479894e-05,0.8553371728105649,0.0929348992845792,0.0,0.0516951867546578,2010-10-20,0.747747412741198,0.47731925410417325
0.8969197798800803,5.0553914580478505e-43,8.887820135252193e-21,0.0,0.1030802201199684,2010-10-21,0.9381518679280677,0.19040445518686966
0.0001873860402058,9.702640742096778e-06,0.9852185466934514,0.0,0.014584364625938,2010-10-22,0.006029379135211782,-0.932122488792856
0.0580156333140776,0.9361630923947852,0.0055563171337675,0.0,0.000264957157401,2010-10-25,0.8538602447126054,0.8478308655773936
0.0095106095149115,1.840259424782122e-05,0.9898906777532654,0.0,0.0005803101378835,2010-10-26,0.009758375775175548,-0.8441018689374298
1.4828316532769674e-09,1.0421475605487545e-19,0.9955661117383774,0.0,0.0044338867792274,2010-10-27,0.0017735561945226136,-0.007984819580652934
4.833146577762216e-05,5.9741612094635024e-05,0.9271673128056528,0.0,0.0727246141163573,2010-10-28,0.029188957482600985,0.027415401288078373
