0,1,2,3,4
0.23455169677939575,0.5390624780546072,0.2070118802768803,0.0013015431912374892,0.018072401697879378
0.2157465040514318,0.4609351446124943,0.2644214908355945,3.428356942540551e-134,0.05889686050047932
0.20778814198270218,0.42556345567175347,0.3036553733726058,1.0778233190348054e-177,0.06299302897293864
0.0,0.0,0.48138986015549956,0.0,0.5186101398445004
0.05150371462394946,0.22183016031635883,0.04733697862506156,0.0018717717236197186,0.6774573747110105
