Date,Log_Return,gk_volatility,Range
2010-04-29,0.012321519610071933,0.004670955440146388,0.00860500504943966
2010-04-30,-0.01710731167877042,0.007598240763132625,0.018769492490173782
2010-05-03,0.012878314515449523,0.007129946601968921,0.012297493773976681
2010-05-04,-0.023795477779057474,0.009931218747280824,0.0179543964484622
2010-05-05,-0.0059741961627667395,0.01098403822577993,0.015665141549694502
2010-05-06,-0.03377793090408382,0.0743695871337496,0.10625110448554889
2010-05-07,-0.014986053402823711,0.026547822634611636,0.039187424925792344
2010-05-10,0.04309804127276069,0.010460121732706773,0.014979319980316996
2010-05-11,-0.002845187603776318,0.014345701986360029,0.021151661137117597
2010-05-12,0.01388990080026325,0.0069037408378140545,0.01302687482712882
2010-05-13,-0.012508777192665592,0.008973079740074236,0.015432373036420912
2010-05-14,-0.018271384633711467,0.013706220425061987,0.021599781347406345
2010-05-17,0.0005269238449762231,0.017133085338799404,0.024133392484855253
2010-05-18,-0.013695870059244277,0.01449691755594229,0.028380804253563888
2010-05-19,-0.005710567577180408,0.015275216682099234,0.021564029944963363
2010-05-20,-0.03849050577813536,0.011694122332493794,0.022503237384628873
2010-05-21,0.014493689074964835,0.018941515505204686,0.0368435214057274
2010-05-24,-0.012913919778641057,0.010625141359657713,0.016525845273667548
2010-05-25,0.0010208865026277744,0.01704460876392267,0.03236881379189622
2010-05-26,-0.006047337923013434,0.015375110824305217,0.024447166103817676
2010-05-27,0.03294918711351183,0.009515079500762703,0.018237669135979264
2010-05-28,-0.01262908552920227,0.009673969991213765,0.017097949159926136
2010-06-01,-0.016966675456498614,0.016112575960421874,0.02399325054355812
2010-06-02,0.02570644819835504,0.013173952589427775,0.025650268781773893
2010-06-03,0.0034382541572475184,0.009480334121794439,0.013368220935579822
2010-06-04,-0.03576914396368967,0.015720634341521662,0.026867653574062744
2010-06-07,-0.01252925127118072,0.010651400532961127,0.020855028844377135
2010-06-08,0.010655325364337345,0.013217425731518252,0.020446447655392285
2010-06-09,-0.0053606545593348175,0.016308135770126884,0.025271100688868488
2010-06-10,0.028812139794143314,0.019957767149968386,0.02968390122286298
2010-06-11,0.004844439512658627,0.006299090641354508,0.01486138994240192
2010-06-14,-0.0015510007368548572,0.009440291683158583,0.015706339029775834
2010-06-15,0.02248269601609265,0.008435473635657047,0.017946447644914827
2010-06-16,-0.0003571258787563074,0.0071063650669201,0.010896759831005855
2010-06-17,0.0016062446176826816,0.008066543968496324,0.011414292725732234
2010-06-18,0.0010838784524039077,0.004776690685239783,0.006802062865853962
2010-06-21,-0.002868188145248007,0.011913019028660262,0.021631774109118772
2010-06-22,-0.016653684390853477,0.01208572045570781,0.022725179070043847
2010-06-23,-0.003107730479555269,0.009757873314962888,0.014190198432003363
2010-06-24,-0.016710022594430836,0.008313095833922448,0.01573266123825742
2010-06-25,0.004180859363381145,0.010817973229060343,0.015296203614226705
2010-06-28,-0.003156973508660116,0.007188548413647192,0.010973684725856891
2010-06-29,-0.031361576121503636,0.02428333947416375,0.03800018346860062
2010-06-30,-0.009545203502636268,0.012950064545238085,0.01937608967591109
2010-07-01,-0.004466737421119652,0.01614085899673545,0.02296614014490647
2010-07-02,-0.005464382358019091,0.01112584918379884,0.017612480196793717
2010-07-06,0.006534378819042485,0.016433166022735833,0.024205360422689427
2010-07-07,0.031010324716638255,0.012655812850007941,0.03034587882557222
2010-07-08,0.00984665670953436,0.009040524366075112,0.012784575124757289
2010-07-09,0.007437403360442398,0.004881846530527865,0.009633206042486133
2010-07-12,0.0006481533486708376,0.006713788503717271,0.0100897560881906
2010-07-13,0.014976177237570632,0.006907118018517801,0.0105781141161465
2010-07-14,-9.129718802687454e-05,0.007640467641784163,0.011126321967402705
2010-07-15,0.0002738665623552518,0.012241793746862904,0.017231941870802937
2010-07-16,-0.027921260166405837,0.011470812850465001,0.02587663642853353
2010-07-19,0.005889111596020583,0.009220129985020841,0.013141914630283042
2010-07-20,0.011030514622233523,0.009880746800527003,0.025258091620388806
2010-07-21,-0.013082693147250813,0.011293328556835649,0.022788852604472387
2010-07-22,0.022075802098317714,0.008243743038441075,0.014708575039445235
2010-07-23,0.008641430200359656,0.008234590927890856,0.014853720996761889
2010-07-26,0.010362225036548033,0.006961253509410989,0.01237000074953528
2010-07-27,-8.992390808456894e-05,0.006628200991632409,0.010578218492995166
2010-07-28,-0.006475019585558434,0.007131460965500878,0.010827434429406141
2010-07-29,-0.004884754732407521,0.013778447492776782,0.02185144630255905
2010-07-30,-0.00018119209563227458,0.010365402069738178,0.01704903700598945
2010-08-02,0.022330135286264204,0.0077237493238984595,0.012415763562929949
2010-08-03,-0.004800314111147344,0.0056109413774196055,0.008198165736390865
2010-08-04,0.006660872632116666,0.005448497727056261,0.008409285102035353
2010-08-05,-0.001062816516883263,0.0040299408507998855,0.007354912204496197
2010-08-06,-0.004084611489056334,0.009799082757026484,0.014681035099559538
2010-08-09,0.00532402087700629,0.00537971235494208,0.007611298580503177
2010-08-10,-0.005412739677506895,0.00996208778745908,0.014326398377826857
2010-08-11,-0.02778970204925974,0.006619938141280342,0.014364132213983303
2010-08-12,-0.006148690636568459,0.007363435565636117,0.013071878899459719
2010-08-13,-0.0029502525590212126,0.005078788364594763,0.0072015399951875095
2010-08-16,-0.0004616998797041753,0.008487586167441462,0.013208943995551696
2010-08-17,0.012210103250768269,0.009470251842913663,0.013778649390358376
2010-08-18,0.001823237591059109,0.009373735323085917,0.01338913907505676
2010-08-19,-0.017549769623068527,0.01102326873173081,0.019095268919544717
2010-08-20,-0.003249777176087184,0.007836988967974001,0.011066701896358276
2010-08-23,-0.0038197328825640164,0.008277983072060489,0.014002986944918328
2010-08-24,-0.014954680684606885,0.009175057677858027,0.013455872125186657
2010-08-25,0.0038778431311404194,0.012466349142396312,0.019350532141974467
2010-08-26,-0.006724698939923021,0.008875498813745268,0.01615513183887683
2010-08-27,0.015370954222741037,0.01687974826991167,0.02489241668459898
2010-08-30,-0.014610634243404641,0.007720972338756899,0.015288202902632863
2010-08-31,0.0,0.009742796919842242,0.014148756316654857
2010-09-01,0.02947295752085299,0.008015333030426309,0.017978950439815636
2010-09-02,0.009269334664841233,0.004882120060134992,0.00913492270803855
2010-09-03,0.012887705927448083,0.006360424234867265,0.009378671848242669
2010-09-07,-0.011336364221183448,0.0045880976841819986,0.008755920191689701
2010-09-08,0.006997984870881666,0.005898656163411153,0.00941944462487377
2010-09-09,0.004608270385034416,0.005371394614690558,0.00955641521900526
2010-09-10,0.005036518310703882,0.004252650929994609,0.006637942603932474
2010-09-13,0.011061755128151843,0.005093982014130975,0.007274660095315921
2010-09-14,-0.0006213566312076777,0.00754760873497866,0.010741225637664017
2010-09-15,0.0038101806344358943,0.006488575193324048,0.010877217081909186
2010-09-16,-0.00026527260096627787,0.004496910386848574,0.006811183119636086
2010-09-17,0.00037315389401555775,0.005279527008441346,0.008622999725520823
2010-09-20,0.015174466885993049,0.009649230510290254,0.016986274905504292
2010-09-21,-0.0020158552640924437,0.008050574733965272,0.011668662594220341
2010-09-22,-0.0049252519768988035,0.008064900012458824,0.011814529967538538
2010-09-23,-0.008144214036611655,0.00932994824828742,0.013244425455729176
2010-09-24,0.02041215657718672,0.005095565441945646,0.010886605149994165
2010-09-27,-0.004801543280201456,0.0039991844118369224,0.007263448202004677
2010-09-28,0.0034942682981982474,0.011446040681905438,0.016220464289283372
2010-09-29,-0.0017456079110081332,0.005476261921897083,0.007775024107206831
2010-09-30,-0.002974447464946052,0.012613037281874474,0.019276304482438163
2010-10-01,0.004196684084571425,0.007053543954742309,0.010383059375874073
2010-10-04,-0.0075316170161643945,0.009790796102551175,0.01468130258413459
2010-10-05,0.019931383031912872,0.007580666170460199,0.014219247784046988
2010-10-06,-8.590480632255107e-05,0.004695690231820404,0.006636251663895734
2010-10-07,-0.0012073563889400684,0.0074991435298778905,0.011562657217602135
2010-10-08,0.005592957116824641,0.0071392135110278,0.010725930926549939
2010-10-11,0.0009436127303317326,0.00435005085635886,0.006172320713972632
2010-10-12,0.0030814517279379393,0.009535295612565739,0.014528646416593786
2010-10-13,0.007747004821395213,0.006877830659811977,0.009922030329949313
2010-10-14,-0.003908645335673426,0.007548945904400888,0.010982469994739301
2010-10-15,0.0020414821442716257,0.009063036534917102,0.013508890221890299
2010-10-18,0.0049153076692958165,0.007638188704219343,0.011498145285655894
2010-10-19,-0.013190888205190038,0.010792906472898683,0.015677219039041377
2010-10-20,0.009718371885709528,0.008049598136618638,0.013319756157125698
2010-10-21,0.0022037628153957203,0.011161854290906964,0.015914647398026283
2010-10-22,0.0018602880354640094,0.0031618966917918642,0.004478232244445441
2010-10-25,0.0029530296879789982,0.0064236127010607715,0.009688302910238164
2010-10-26,0.00016878707592954162,0.0047951734141201355,0.00817043110962699
2010-10-27,-0.002868238762493315,0.007040801018895484,0.01055921632878657
2010-10-28,0.00016898790967908765,0.0068141144465526885,0.01081080036149412
2010-10-29,0.0007594544461565061,0.003722259131590704,0.00548570797196084
2010-11-01,0.00033797382887067146,0.010950643586322124,0.01602971016153225
2010-11-02,0.00789913352075051,0.00383981635206708,0.005440709125616669
2010-11-03,0.004009731262430982,0.009204858811092478,0.01308878478339312
2010-11-04,0.019074995498843048,0.012772503883093006,0.019221318771960854
2010-11-05,0.0037552306102295176,0.003809907032370743,0.006029969494856027
2010-11-08,-0.001875852586533515,0.004268375400439571,0.0061229489189323395
2010-11-09,-0.007210297160473755,0.008635579541287592,0.015048056841341664
2010-11-10,0.004021033870680842,0.008323858050845392,0.012285012438537635
2010-11-11,-0.0037745012880383193,0.005921806954458596,0.009371912161859562
2010-11-12,-0.011908699091402217,0.009449559945310836,0.014143069812008418
2010-11-15,-0.0014153076158479115,0.005598307264031846,0.00891443560531611
2010-11-16,-0.015702040326203,0.009667755286785588,0.016079904087614505
2010-11-17,0.0005079068480474997,0.005081033809965154,0.007189971792795359
2010-11-18,0.014610880825288145,0.005284438344969005,0.008669564216943669
2010-11-19,0.0027471489048676136,0.006109116308991446,0.009061404352769637
2010-11-22,-0.0008316879435199932,0.008303187105259362,0.012230644736194068
2010-11-23,-0.014582971447535967,0.005912761091670673,0.008695642092307873
2010-11-24,0.014666070754903638,0.003392628966733155,0.008735466542565254
2010-11-26,-0.011715700434700339,0.0056830907618585945,0.008501637044536997
2010-11-29,0.003026192527069432,0.009782181383591446,0.014602261158853469
2010-11-30,-0.00563924055772689,0.007660537511000457,0.011477767194452801
2010-12-01,0.02104512461245402,0.0045171345928377415,0.008676930863791094
2010-12-02,0.012727378923962408,0.005445790042484032,0.012402123880055073
2010-12-03,0.0026887849667823786,0.0037004029669525608,0.007486355061556142
2010-12-06,-0.0010582260784150008,0.003039676406099906,0.004398834360788698
2010-12-07,0.0005699531904596487,0.004478197687570994,0.010176666786338464
2010-12-08,0.0036569026586827993,0.005371768147959064,0.007868215451925247
2010-12-09,0.003886131729580591,0.004864997333744614,0.007029695395688869
2010-12-10,0.005801027195920952,0.004653787714248104,0.006989035135971887
2010-12-13,0.0006421895077917565,0.0029791646363809335,0.005459218998907688
2010-12-14,0.0008827217388274829,0.00531277094420253,0.007539925043813675
2010-12-15,-0.004582296090238028,0.005661185318686506,0.008380345917121192
2010-12-16,0.005784694470982518,0.0057721258384080916,0.009293411832602894
2010-12-17,0.001070696100282562,0.0034752277571334527,0.005148828430695575
2010-12-20,0.002410777120186763,0.005223931426178404,0.0073836130033050704
2010-12-21,0.0063200067810331925,0.0027468202141782516,0.00478505843401919
2010-12-22,0.0031054321435581935,0.001767436779257278,0.003259628213498686
2010-12-23,-0.001431685151342502,0.002752932208887993,0.0039012569245411416
2010-12-27,0.00039777184446693046,0.0032092158911384535,0.005809755023271663
2010-12-28,0.0014316739460501688,0.0025071749799854765,0.0035762293705309685
2010-12-29,0.0007147903923132704,0.001656639773762534,0.002382428738291233
2010-12-30,-0.0015895782877354265,0.0033484598947074317,0.0047724981569780426
2010-12-31,0.00023850220727602382,0.002838640734733113,0.0042942418729808324
2011-01-03,0.010284937498100137,0.010476643311069503,0.01495475387832054
2011-01-04,-0.0005511337731350277,0.006355181108118834,0.00929280417373165
2011-01-05,0.005184587451083873,0.00472046643133353,0.00987153041566568
2011-01-06,-0.001960875362892368,0.004309294915543793,0.006436923610589523
2011-01-07,-0.001964175939404839,0.008786804970391617,0.012741821023788577
2011-01-10,-0.0012595361487866433,0.004986928743090381,0.007560298381538626
2011-01-11,0.003537849122825142,0.004386369817872302,0.006199489238290898
2011-01-12,0.008983880258521705,0.006721215354089752,0.009799363184688877
2011-01-13,-0.0016346122443169323,0.0032934012362641017,0.004985583968155355
2011-01-14,0.007218731984233411,0.004116292385230113,0.00951272775335288
2011-01-18,0.0017001996881014266,0.0029074534876929784,0.004709701901092921
2011-01-19,-0.009854107524313208,0.006989523455290789,0.012709470752619386
2011-01-20,-0.0013265139677642508,0.007004581842445849,0.009915651350017983
2011-01-21,0.0022616898197424734,0.004538707284792555,0.007322602455099676
2011-01-24,0.005670583450421384,0.0037759726054510255,0.007668516238258381
2011-01-25,0.0005420858511928167,0.00611731934441717,0.009057816718515627
2011-01-26,0.0038634090246287105,0.00438854014068654,0.006323801463699984
2011-01-27,0.0024648641325198304,0.0037834414202048494,0.005692787613606016
2011-01-28,-0.017617154912628153,0.010320961580351043,0.02223617240950042
2011-01-31,0.007488484839423141,0.004849854848335466,0.008004342849879017
2011-02-01,0.015881706884282788,0.0060994620673860645,0.012161513470134912
2011-02-02,-0.0019142599128791986,0.0027280754092403295,0.00390830320612298
2011-02-03,0.0022199656048709046,0.0072415443380781175,0.01078137648326324
2011-02-04,0.0028255156845720304,0.005022811357445054,0.007396120974803351
2011-02-07,0.006232649920436963,0.004558475251530171,0.007350164520199779
2011-02-08,0.004536351475319575,0.0043144276737474545,0.006864325351388294
2011-02-09,-0.0022658308301497705,0.005451806198872092,0.007711531258136524
2011-02-10,0.0003782477504172862,0.005277388852591414,0.0088421863979988
2011-02-11,0.005952673508586909,0.00520840935530921,0.01134395988214348
2011-02-14,0.002401315207351743,0.0029650669202259078,0.00494632720938546
2011-02-15,-0.00315315998630107,0.004792979628172285,0.0067663629325096395
2011-02-16,0.006295734648686183,0.003942903854158218,0.006126201180712185
2011-02-17,0.0029838243243287504,0.004436800198534185,0.00811915335486496
2011-02-18,0.0020838542985426676,0.0032316465857922753,0.004683006679023623
2011-02-22,-0.02027422677367451,0.01527158224560899,0.023439249753258576
2011-02-23,-0.006163144585516048,0.009416014984470759,0.01419631010302538
2011-02-24,-0.0006871869984305304,0.009420215808592605,0.013289586729549432
2011-02-25,0.010635782055975306,0.0036434120416494417,0.007632507758251855
2011-02-28,0.006177772456365147,0.004759645665668212,0.00705972575663092
2011-03-01,-0.01681355451234055,0.008370359925299985,0.02138549765821336
2011-03-02,0.002136179405609807,0.007623298979011224,0.011203423104068497
2011-03-03,0.017077744181302895,0.004211109010269874,0.009215521962161223
2011-03-04,-0.007520478508462448,0.009972645745200985,0.015324214996531714
2011-03-07,-0.007881870947906888,0.01108847242751668,0.018412830432967382
2011-03-08,0.008711799943185407,0.009342320979677967,0.014557193008947335
2011-03-09,-0.0014341600618937567,0.006410125158256122,0.009064105701144139
2011-03-10,-0.018679371609779904,0.005441637139941205,0.010543289914168391
2011-03-11,0.006902268162600453,0.0075950436316951225,0.013910058975617973
2011-03-14,-0.0060558012051550895,0.0077322213817051675,0.010918863019020281
2011-03-15,-0.011523417175861765,0.012354793942810414,0.02201308248909111
2011-03-16,-0.01868631043625071,0.015597211956620019,0.026073930392809887
2011-03-17,0.01314846015778777,0.007103313579727485,0.010089956440542877
2011-03-18,0.003630558509257415,0.005452817885694737,0.010723252376915283
2011-03-21,0.015378446005565998,0.004003579094355214,0.006243236660233079
2011-03-22,-0.0034741329916021095,0.003345145619701045,0.005568885900625625
2011-03-23,0.0028573121117087706,0.008501752072339754,0.012956907514512181
2011-03-24,0.009518306715801797,0.00732481246601389,0.010847962071474544
2011-03-25,0.003051247035782596,0.005266852708093692,0.007463790592242076
2011-03-28,-0.0024402676085510107,0.004441846677605515,0.007482025954387865
2011-03-29,0.006696250974876143,0.006324992330624745,0.011072284607311871
2011-03-30,0.006877524890942477,0.004134446803803604,0.00602548034958343
2011-03-31,-0.001356637874421962,0.002717139873505616,0.0038465176839231506
2011-04-01,0.004214513105034465,0.004836718191049457,0.007059725756630865
2011-04-04,0.0008260927659382805,0.004115839958992001,0.005928210405954151
2011-04-05,-0.00015020923500379488,0.00458312388986743,0.006679670916811098
2011-04-06,0.0031473501382938895,0.004545513347467315,0.006583905870877796
2011-04-07,-0.0025473973075981504,0.006985548144847227,0.009900930039852323
2011-04-08,-0.0034561197748966647,0.007460796987951212,0.012644949020415772
2011-04-11,-0.0030153663741043675,0.0065010961777720285,0.009889759113658728
2011-04-12,-0.00750193278434116,0.005191461871778539,0.007530160684436897
2011-04-13,-7.616235585463494e-05,0.005868436775028326,0.009280282212136563
2011-04-14,0.0007605279761912185,0.006932145303848285,0.011325556871581587
2011-04-15,0.0036418089339049276,0.0050211277337688974,0.007270459738647519
2011-04-18,-0.011271866576630374,0.01362598045755156,0.01930150367328239
2011-04-19,0.005728146253242424,0.004166623960376243,0.00693019327567431
2011-04-20,0.013539665010992024,0.003017476378552935,0.004507934455307169
2011-04-21,0.005095963554347424,0.003920107501608281,0.005531396629744336
2011-04-25,-0.0010471009310343371,0.003490098707083492,0.004938668550761058
2011-04-26,0.008568106001834585,0.004985386013082391,0.008531745335450557
2011-04-27,0.006508030861357497,0.006576308097938022,0.010097996135309904
2011-04-28,0.003237541022105725,0.0033600282295503177,0.006465282639610191
2011-04-29,0.002348108928331499,0.0028029926638599716,0.004324647279589174
2011-05-02,-0.001540267182075535,0.005060906754088657,0.009029479639676664
2011-05-03,-0.00360370010031544,0.005903201940658393,0.008472770879488842
2011-05-04,-0.006652549239462722,0.006844519321867377,0.011125120371054701
2011-05-05,-0.009089989242751688,0.009949153722371824,0.014444971685987108
2011-05-06,0.004406113860111279,0.009652970540916905,0.01453064270771427
2011-05-09,0.0038674798765796,0.005409929881919643,0.008387803389054881
2011-05-10,0.00849963679377229,0.004818742712755573,0.008169578643130115
2011-05-11,-0.010580078671558536,0.008015443701567938,0.01390951415671468
2011-05-12,0.00474914160382811,0.009281166569358684,0.014583959090902434
2011-05-13,-0.007728793576803217,0.007833676545237917,0.013279609582620202
2011-05-16,-0.00636203095360741,0.008494617782657633,0.012313231921216508
2011-05-17,-0.00014983848915584355,0.006156252591198674,0.009236397110764204
2011-05-18,0.008896048249343006,0.006333217352168837,0.011536194140493259
2011-05-19,0.002378878625021609,0.005704309162014496,0.00809323134219789
2011-05-20,-0.00797655731753083,0.006111194528782568,0.009879440606240193
2011-05-23,-0.011668665260341151,0.006034483839578794,0.0085567537763366
2011-05-24,-0.0008331487646341493,0.005003741826813244,0.00780597804561436
2011-05-25,0.0033289661444125033,0.006984041384990763,0.011783348937123133
2011-05-26,0.004596979074770918,0.006324709428552447,0.010977494089226988
2011-05-27,0.0038270887336504748,0.004778722621895398,0.006815882261711355
2011-05-31,0.01035779891885577,0.005651317713553633,0.00800594425440397
2011-06-01,-0.022717622210452336,0.011360678824407434,0.02396302251547978
2011-06-02,-0.0010621239696383467,0.006791673384573998,0.009716836110314148
2011-06-03,-0.009994243583049086,0.007131485812147722,0.010274469841310752
2011-06-06,-0.01063752717085767,0.006380099393643369,0.011546850361810886
2011-06-07,-0.0006203225953695221,0.00563540232288741,0.009460306739980403
2011-06-08,-0.00419587349410418,0.0053010184572718,0.007864894720651506
2011-06-09,0.007602124227707044,0.007451865209314878,0.011360015697450584
2011-06-10,-0.014007909463223058,0.006947947289295972,0.013087700309725957
2011-06-13,0.0007832126844593966,0.006527140063826544,0.009318735081008443
2011-06-14,0.012606409262635274,0.00472219914993814,0.00734609414195627
2011-06-15,-0.017945571017370467,0.013199812448209029,0.02062669513324264
2011-06-16,0.0022019179737547685,0.009101214162159607,0.012961519923986564
2011-06-17,0.0029797120826776775,0.005947538124815902,0.010389607738037432
2011-06-20,0.00510311385549155,0.005636700741390439,0.01088488193317522
2011-06-21,0.013610808104716564,0.009333969886127936,0.01506370795066024
2011-06-22,-0.006043853364881461,0.006420582628742984,0.009481629269173151
2011-06-23,-0.0028795039366817372,0.01241399283505888,0.019095844816572897
2011-06-24,-0.011681394909309457,0.006601623608567332,0.013800113589599797
2011-06-27,0.008871453214162188,0.008500839989412106,0.013990880506295112
2011-06-28,0.012968754182448586,0.004939200927647722,0.010493022173807076
2011-06-29,0.008527291477789958,0.006606654506295764,0.009944826964726686
2011-06-30,0.009517148577697691,0.006867124812280478,0.011138788727111508
2011-07-01,0.014667934909389427,0.00889691994278897,0.017323830316156225
2011-07-05,-0.0008217493169896553,0.0036456456548135414,0.005156583618530485
2011-07-06,0.0011952238768935049,0.004973055569250963,0.007688279240962582
2011-07-07,0.010322169648925251,0.004186095144132102,0.006057860976154412
2011-07-08,-0.007117629741564846,0.010024522797249564,0.014657747843503929
2011-07-11,-0.018245949376653716,0.007243259872786718,0.011517685834751868
2011-07-12,-0.004328393248655513,0.007478289356090177,0.01080668367506907
2011-07-13,0.0033430646533003155,0.009004676995999699,0.012894394686459918
2011-07-14,-0.006926364247852082,0.009630763647633104,0.01603915237905659
2011-07-15,0.005787629667008887,0.005921361841491439,0.008352880433850662
2011-07-18,-0.008234731377940315,0.008660467906621191,0.012632982840317063
2011-07-19,0.016101394669523615,0.005358833579530711,0.011903879167584909
2011-07-20,-0.0006030912651768227,0.003354270867671838,0.005503171964777725
2011-07-21,0.013775692213102228,0.010180054101642041,0.015986386106458455
2011-07-22,0.0006690255215006098,0.005049239317538306,0.00713335340173588
2011-07-25,-0.005588467079218285,0.006580565643608968,0.009937994566671738
2011-07-26,-0.003742946846974624,0.004541512872240502,0.0069752337943319075
2011-07-27,-0.02068834922899125,0.007179916652259673,0.016845421931201837
2011-07-28,-0.0029137037947996663,0.009334164374830676,0.013515663869807917
2011-07-29,-0.006858133753648016,0.013968626402741675,0.019948981632467343
2011-08-01,-0.004261735480097903,0.01596585962965645,0.026634632451337816
2011-08-02,-0.025879459543677152,0.012299662660751625,0.023985992409515315
2011-08-03,0.005404578557015312,0.015534114618122987,0.02203375461394853
